Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
4125,It's hard to be patient when you're in a bad relationship. I hope you can find a way to make it work.,I agree. Life is short and having these relationships is very important,1,1,0,0,0,0,3,0,1.5110808610916138,0.6341145038604736,0.5151854157447815,0.47883784770965576,0.30665135383605957,0.34173136949539185
4126,I hate rats! I have a rat and she is the worst.  I have a rat and she is the worst.  I have a rat and she is the worst.  I,Oh no! I hope it dont bite anyone. That can be nervwrecking.,0,0,1,0,0,0,8,3,-0.016657144,-0.102828383,0.34023279,0.5455695390701294,0.250641793,0.4839540421962738
4127,I hope she gets better.,Im glad it worked out well. I bet your finally content with her being around other rats. ,1,1,0,0,0,0,2,2,-0.182652384,0.1908043920993805,0.515948474,0.5755212903022766,0.43791550397872925,0.4982925355434418
4128,Oh wow! That sounds like fun! What did you do there?,That's neat and sounds like a lot of fun!,1,1,0,0,1,0,6,1,-0.019366518,0.079547346,0.4878852665424347,0.48666873574256897,0.30068305134773254,0.28699612617492676
4129,That sounds like fun!,I have not been in years! Was it as fun this time as it was years ago?,1,0,0,1,0,1,1,6,0.056109205,0.19886024296283722,0.48353949189186096,0.4427470564842224,0.3169763386249542,0.33543312549591064
4130,That is so scary!  I hope she is okay!,What kind of pet is it? Hope your animal is okay!,1,1,0,0,0,1,2,2,-0.411696583,-0.118785918,0.4519656300544739,0.5451710224151611,0.24580255150794983,0.38383543491363525
4131,That's terrible. I hope she is okay!,"I heard rats make awesome pets, I'm so sorry! Is your rat in pain?",1,1,0,0,0,1,2,4,-0.08985132,-0.177000105,0.5168194770812988,0.4838259816169739,0.2587957978248596,0.3162566125392914
4132,What happened?,I'm sure with the help and support he will be alright..,0,1,0,0,1,0,6,3,-0.037414283,0.11763536930084229,0.5492891073226929,0.7204261422157288,0.5849945545196533,0.4141730070114136
4133,It does. I hope you have a good time.,"Definitely, I think so too, time and right care.",1,0,0,1,0,0,2,0,0.16944000124931335,0.071211241,0.5588635206222534,0.5139322280883789,0.39521101117134094,0.3016567528247833
4134,That's terrible. Did you get a new one?,Oh my! I hope you were the only one there! otherwise that would have been scary!,0,1,0,0,1,0,6,1,-0.085548922,0.018277417868375778,0.591522753,0.419943631,0.5342707633972168,0.19014087319374084
4135,Oh no! I hope you were able to get out and get some rest!,Oh my god! How embarrassing! Looksl like you will stay inside for awhile.,1,1,0,0,0,0,3,1,-0.022745259,-0.081830397,0.5070527791976929,0.4287215769290924,0.21822333335876465,0.4284052848815918
4136,What did you do?,"Wow, that's so sad. Hopefully a new love will come to you!",0,1,0,0,1,0,6,3,-0.043326646,0.3851453959941864,0.5326240062713623,0.5322184562683105,0.5758318305015564,0.23826581239700317
4137,You can always try to find a new love.,"Sure, it's never too late. And you never know what's gonna happen soon.",1,1,0,0,0,0,5,0,0.41919949650764465,0.009354431,0.5365948677062988,0.5564436316490173,0.4474020302295685,0.40930309891700745
4138,What album is it?,Very nice! I bet your very proud of it and are excited for what may come from it.,0,1,0,0,1,0,6,2,-0.090875819,0.034947105,0.5182732939720154,0.47685617208480835,0.487575501,0.3126404881477356
4139,I bet you are! I hope you enjoy it!,I bet you worked very hard on it! It will be great!,1,1,0,0,0,0,2,2,0.16117417812347412,0.15656913816928864,0.44455617666244507,0.4635746479034424,0.20176097750663757,0.31822389364242554
4140,I love the Caribbean. I hope you have a great time!,Wow! That sounds exciting! Have you traveled around the world a lot?,1,0,0,0,0,1,2,6,-0.038910553,0.074880838,0.47527575492858887,0.4785929322242737,0.23826369643211365,0.355243444
4141,That's awesome! I hope you have a great time!,Traveling is the best way to learn about other cultures. You are very fortunate to get the opportunity. ,1,1,0,0,0,0,2,8,0.2091299444437027,0.3991335332393646,0.49809515476226807,0.5129388570785522,0.20361202955245972,0.5144274234771729
4142,I agree. I think we need to take a deep breath and think about what we are doing.,"I agree, we need more moral people to guide us.",1,1,0,0,0,0,0,0,0.15413719415664673,0.15780103206634521,0.5755357146263123,0.5953883528709412,0.3772576153278351,0.5442759394645691
4143,"Yes, we need more people like that in the world.",Let's hope they find their way to the top soon for our sake.,0,1,0,0,0,0,0,3,0.037361965,-0.080135688,0.612644613,0.6029285192489624,0.601333737,0.49961820244789124
4144,Oh no! Did you get hurt?,Did anything happen?,0,0,0,0,1,1,6,6,-0.021401756,-0.047396518,0.5063779950141907,0.5576015710830688,0.5403839349746704,0.5759027004241943
4145,Did you have fun?,"Oh, I'm sure. At least everything ended up alright though.",0,0,0,0,1,0,6,8,0.168269545,-0.032033108,0.5044838786125183,0.6122254729270935,0.4970036447048187,0.3892306089401245
4146,Oh no! Did he get it back?,"Oh man, that's funny and terrible at the same time.",0,1,0,0,0,0,6,1,-0.04554148,-0.035932764,0.5802663564682007,0.5571735501289368,0.4783864915370941,0.40842559933662415
4147,Did you get it cleaned up?,"Yeah, I would keep away from him for another 2 months or so.",0,0,0,1,1,0,6,1,0.025137528777122498,-0.014162704,0.5463824272155762,0.5178819298744202,0.5431948304176331,0.47150394320487976
4148,That's terrible. I'm so sorry.,what was it?,1,0,0,0,0,1,4,6,-0.118250966,-0.200505733,0.5248700380325317,0.49737128615379333,0.2584010362625122,0.5103676319122314
4149,thats awesome,"wow, that's an amazing woman. did she rub off on you any?",1,1,0,0,0,1,1,6,0.2428862452507019,0.5115981101989746,0.5290157794952393,0.3600943386554718,0.298384428,0.22994095087051392
4150,thats awesome. i bet she was proud of you.,that's pretty cool of you. i hope to have a daughter like you someday,1,1,0,0,0,0,1,1,-0.180064738,0.21278627216815948,0.3541719913482666,0.32029756903648376,0.14064368605613708,0.18282195925712585
4151,I bet you are so excited!  What are you going to do?  What are you going to do?  What are you going to do?  What are you going to do?,Oh that's exciting! Are you nervous at all?,1,1,0,0,1,1,6,6,0.530571699,0.29670634865760803,0.4072062373161316,0.4467323124408722,0.2853335440158844,0.27203768491744995
4152,I'm sure you'll have a great time!,"Oh wow, it sounds like you really love them. I'm super happy for you! I hope it goes exactly how you planned. You sound like a good father.",1,1,0,0,0,0,2,1,0.24379406869411469,1.079410195350647,0.5080950260162354,0.4928022623062134,0.23785196244716644,0.17980548739433289
4153,"Oh wow, that's terrible. I hope she's doing better.",oh man. it's always tough to lose a parent. how old is she?,1,0,0,0,0,1,3,6,-0.16436477,-0.240093917,0.5853172540664673,0.3558109402656555,0.30914705991744995,0.14393030107021332
4154,i know how you feel. i'm so sorry for your loss.,yeah i bet. at least you got to know her for as long as you did,1,0,0,0,0,0,0,1,0.1907687485218048,-0.484937519,0.31657692790031433,0.33259862661361694,0.11177380383014679,0.25761348009109497
4155,that's a good attitude to have.,"yep she's want you to remember that, even if she can't remember it herself",1,0,0,0,0,0,1,8,0.094332047,0.24456463754177094,0.35044604539871216,0.41829705238342285,0.39684048295021057,0.3328690528869629
4156,Oh no! Did you have to go home early?,"that's very dangerous, driving and being exhausted did you manage to get home safe?",0,0,0,0,1,1,6,6,-0.034003854,-0.241144955,0.5215880870819092,0.412962943,0.49173489212989807,0.43217653036117554
4157,"oh my god, that is scary, i hope you were able to get home safely!",i'm glad you didn't ,1,1,0,0,0,0,1,8,0.024797179,0.14993122220039368,0.47229355573654175,0.25978219509124756,0.1906135380268097,0.17316453158855438
4158,How long have you been together?,That's nice to hear.  It's always a good thing in a marriage to show each other support through thick and thin.,0,1,0,0,1,0,6,1,0.4625607430934906,1.439409852027893,0.5254544615745544,0.6267451047897339,0.4212019443511963,0.28624433279037476
4159,I'm sorry to hear that.  I hope he is doing better.,I'm sorry to hear that.  Just knowing that he has you to lean on probably goes a very long way in helping him get through that.,1,1,0,0,0,0,4,4,0.045880862,-0.101812676,0.7140554785728455,0.5935692191123962,0.4217190146446228,0.24668444693088531
4160,That's awesome! I bet you were so happy!,"Oh no! Were you envious because you liked her yourself, or because you don't have a wealthy husband?",1,0,0,0,0,1,1,6,0.042133260518312454,0.6808711290359497,0.47416675090789795,0.4981728196144104,0.1997271329164505,0.5212180614471436
4161,Oh no! I hope you guys have a good time together!,"It can be you, you just have to work hard for it.",1,1,0,0,0,0,2,5,0.4959149956703186,0.21090056002140045,0.4721977710723877,0.5666731595993042,0.15601038932800293,0.6162524819374084
4162,Oh no! Did you confront him?,i feel bad for your friend. did you tell her?,0,1,0,0,1,1,6,6,0.075845264,0.4511287212371826,0.5422571897506714,0.31039929389953613,0.5289804339408875,0.1396803855895996
4163,that's terrible. i hope you can find someone who will help you out.,"oh god, that sounds terrible",1,1,0,0,0,0,3,1,0.2184578776359558,-0.090668857,0.35843998193740845,0.5354379415512085,0.162161186,0.2555866539478302
4164,Did you get a good laugh out of it?,oh that's so embaressing ,0,0,0,0,1,0,6,1,0.080883875,0.17025569081306458,0.5152204632759094,0.2982827425003052,0.5504394769668579,0.11993376910686493
4165,i would have been too,why are were you scared? don't be next time stand up and ask your teacher you want to go to the toilet otherwise you will wet your pants,0,0,1,0,0,1,1,6,-0.014335543,0.028101169,0.37215185165405273,0.3214234709739685,0.36462271213531494,0.2642313241958618
4166,I bet you will!,That's hilarious! Is he usually down for a good prank?,1,1,0,0,0,1,2,6,0.1477738320827484,0.066237941,0.41792720556259155,0.4815536141395569,0.23845718801021576,0.359324574
4167,Oh wow! That's pretty funny. I hope you get it back!,"Well, that's fair. If he pulls them, he has to be willing to have them pulled on him, too.",1,0,0,0,0,0,1,0,0.094165884,0.12650315463542938,0.5196326971054077,0.592036784,0.28867149353027344,0.5724056959152222
4168,Why did she do that?,Why's that?,0,0,0,0,1,1,6,6,-0.050995395,-0.059102535,0.530789852,0.528866708,0.5474639534950256,0.6000337600708008
4169,I'm sure she'll understand.,"I can understand that. It's a tough trip to make, but hopefully you'll be able to soon.",0,1,0,0,0,0,8,2,-0.016020335,0.061585281044244766,0.5902712941169739,0.5401120781898499,0.46946316957473755,0.3499516248703003
4170,How did it go?,and how was it? did you enjoy it?,0,0,0,0,1,1,6,6,0.061777208000421524,-0.083369389,0.517604411,0.47741788625717163,0.5539472103118896,0.3235166668891907
4171,wow that sounds like a lot of fun!,and how was it? did you enjoy it?,1,0,0,0,0,1,1,6,0.24551114439964294,-0.083369389,0.4198274612426758,0.47741788625717163,0.23231235146522522,0.3235166668891907
4172,Oh wow! What kind of surprise?,That sounds like so much fun! I love parties!,0,1,0,0,1,0,6,1,0.014595009,0.022120755165815353,0.5326939821243286,0.4079578220844269,0.44912752509117126,0.1567116528749466
4173,I bet you are! I hope you have a great time!,"Hey, I just had that one! What do you have planned?",1,0,0,0,0,1,2,6,0.21791228652000427,0.5169706344604492,0.4600861668586731,0.47298091650009155,0.16569894552230835,0.3082762360572815
4174,"Oh wow, that's awesome! What are you going to do?",That sounds like fun! Are you looking forward to seeing anyone in particular?,1,1,0,0,0,1,6,6,0.10192155838012695,0.6470252275466919,0.4944707155227661,0.4795932471752167,0.26501601934432983,0.2933591902256012
4175,That's great! I hope you guys have a great time!,Well I hope she's there. Maybe she'll regret how she treated you.,1,1,0,0,0,0,2,5,0.2601708769798279,0.13877901434898376,0.4824364185333252,0.5162215232849121,0.19879314303398132,0.3998432457447052
4176,Oh no! I hope you are ok.,Oh no! Hurricanes are scary.  I've been through a few myself.  Was it your first one?,1,0,0,1,0,1,3,6,-0.086533338,-0.112359121,0.5143325924873352,0.576152503,0.2846706807613373,0.4728107452392578
4177,Oh no!  I hope you are ok.,I lost power in our last hurricane for 3 days.  Did the wind do any damage to your home?,1,0,0,1,0,1,3,6,-0.11366345,-0.267385453,0.5625709891319275,0.7390738129615784,0.43937841057777405,0.7543565034866333
4178,Wow!  That's terrible.  I hope you are ok.  I hope you are ok.  I hope you are ok.  I hope you are ok.,"In the end, I'd rather be  in a hurricane than a snow storm.  lol",1,0,0,1,0,0,3,8,-0.075261161,0.7664898633956909,0.6250532269477844,0.5085927248001099,0.27180325984954834,0.578788161
4179,That is a good reason to not eat meat.,"Wow,  you are a vegetarian? ",0,0,0,0,0,1,8,6,-0.118891239,0.5925904512405396,0.6173906922340393,0.1580083966255188,0.7196047306060791,0.5900465250015259
4180,You should be proud of yourself!,"This is serious.  For me,  I don't joke with meat",1,0,0,1,0,0,1,0,0.21805256605148315,0.7086141109466553,0.4666396379470825,0.35533300042152405,0.29473820328712463,0.4566687345504761
4181,That's terrible.  I hope she's okay.,that must've made you so furious,1,0,0,0,0,0,2,1,-0.128344595,0.1005176454782486,0.7264114022254944,0.44938287138938904,0.3671582043170929,0.40129193663597107
4182,thats terrible,you sure are a very strict parent.,1,1,0,0,0,0,1,8,-0.090824082,0.091448851,0.524862528,0.37236738204956055,0.4112348258495331,0.4804604947566986
4183,Good luck!,That's great! I'm sure you'll be well prepared. ,1,1,0,0,0,0,7,1,0.002343021,0.2338842898607254,0.5025618672370911,0.4209938049316406,0.34411123394966125,0.31848981976509094
4184,Good luck!,Then I am sure it will go well for you. What is it in?,1,1,0,0,0,1,7,6,0.002343021,0.25129830837249756,0.5025618672370911,0.5518212914466858,0.34411123394966125,0.46543994545936584
4185,That's terrible. I hope she's okay.,"Wow,  what happened to her eyes? ",1,0,0,0,0,1,2,6,-0.030346863,0.3881851136684418,0.5831515192985535,0.210982084,0.30547788739204407,0.4709055423736572
4186,That is terrible.  I hope she is okay.  I hope she is okay.  I hope she is okay.  I hope she is okay.  I hope she is okay.,Ohhh sorry about that. It is well. ,1,1,0,0,0,0,2,4,-0.37648195,0.18488413095474243,0.7015311121940613,0.34882286190986633,0.3385707437992096,0.4162546694278717
4187,Congrats! That's great!,That's got to be an amazing feeling to have going for you. How do you feel?,1,1,0,0,0,1,1,6,-0.051541567,0.20290696620941162,0.4890225827693939,0.5210371017456055,0.22519998252391815,0.25209471583366394
4188,I'm glad you're happy for him.,"It's going to help your family out so much I bet everyone is so proud of you, congrats you deserve it.",1,1,0,0,0,0,1,2,0.19363346695899963,0.23361827433109283,0.5764407515525818,0.4843780994415283,0.4125160276889801,0.3736622631549835
4189,Why did he leave you?,"That's rough, I'm sorry to hear that",0,1,0,0,1,0,6,4,0.25135093927383423,0.028930444,0.47032418847084045,0.5459140539169312,0.49735763669013977,0.41052940487861633
4190,I hope you find someone to hang out with,I am sure you will find someone who will love you even more than your ex did soon.,1,1,0,0,0,0,3,8,0.3726193606853485,1.5184110403060913,0.49204742908477783,0.54174751,0.3413040041923523,0.3300014138221741
4191,Why don't you like new people?,"That's too bad, you have to go out and make new friends.",0,0,0,0,1,0,6,1,0.091344193,0.2382129430770874,0.5169240236282349,0.5718856453895569,0.623238206,0.5680052042007446
4192,I'm sorry to hear that. I hope you find someone to hang out with.,"Suck it up and get out there, it is the only way or you will end up very lonely.",1,1,0,0,0,0,4,3,0.6444709300994873,0.073190197,0.5509089827537537,0.5662462115287781,0.3354257047176361,0.6635614633560181
4193,That's terrible. Did you study hard?,Oh I'm so sorry to hear that!,1,1,0,0,1,0,6,4,0.042103078216314316,-0.092953309,0.5454287528991699,0.4567159414291382,0.5979533195495605,0.24600008130073547
4194,"Well, you can always retake it again!",Is there somewhere you can go for extra help with that course? A tutor or something?,0,0,0,0,0,1,5,6,0.071536824,0.16045555472373962,0.5241235494613647,0.6010491251945496,0.42340323328971863,0.4482792913913727
4195,Oh no!  What did she do?,That's so annoying.  I hate it when that happens.,0,0,0,1,1,0,6,1,0.091328904,-0.369219929,0.5880234241485596,0.6698846220970154,0.5641986131668091,0.27801862359046936
4196,I hate when that happens.  I hope she gets it fixed.,"Can you block her out, maybe?  Get some noise blocking headphones?",0,0,1,0,0,1,3,5,-0.333038121,-0.017930418,0.7170915007591248,0.5700735449790955,0.4005277454853058,0.6105268001556396
4197,I love those things! I have a few of those myself.,The ones with the little colored sliders on the end? Those were cool!,0,0,1,0,0,0,8,6,-0.169003204,-0.193865836,0.4604981541633606,0.5020944476127625,0.2224806547164917,0.38514962792396545
4198,Those are so cool!,I liked them too.,1,0,0,1,0,0,1,0,-0.122081101,-0.198863596,0.4693172872066498,0.5496916174888611,0.2570141851902008,0.48401832580566406
4199,What kind of house is it?,Has it been on the market for long?,0,0,0,0,1,1,6,6,0.078331113,-0.060714781,0.5603534579277039,0.6458136439323425,0.580654502,0.6567319631576538
4200,Good luck!,Wow! That's awesome. I'm sure you'll sell soon.,1,1,0,0,0,0,7,1,0.002343021,-0.154730439,0.5025618672370911,0.5894599556922913,0.34411123394966125,0.3704846501350403
4201,Oh no! I hope you guys have a good time!,"oh that's too bad, what did you end up doing",1,1,0,0,0,1,2,8,0.4245871603488922,-0.049025066,0.4716947674751282,0.4959779679775238,0.2032691240310669,0.4467620849609375
4202,you can always go again!,"you should defently and don't let this affect you too much, maybe she has a good reason",1,1,0,0,0,0,5,5,0.21797025203704834,0.20501801371574402,0.33913058042526245,0.31541767716407776,0.15658050775527954,0.40279075503349304
4203,What did she do?,"that must have been an explosion and a half, did  you clean it up?",0,0,0,0,1,1,6,6,-0.005550981,-0.655702114,0.5515092015266418,0.41599562764167786,0.5838170647621155,0.564453125
4204,"oh my god, that is disgusting","i can imagine, that's gross as hell",0,1,0,0,0,0,1,1,-0.146033183,0.043169059,0.49067145586013794,0.3901977837085724,0.30058175325393677,0.2678152322769165
4205,Oh no! Did you get it fixed?,oh no! that's terrible! I've had that happen before and it sucks,0,1,0,1,1,0,6,1,-0.133619666,0.6669224500656128,0.5443212985992432,0.43323588371276855,0.5255057215690613,0.18122005462646484
4206,yea i know how you feel. i hope you get it fixed soon!,I can imagine. did they steal anything?,1,0,0,0,0,1,0,6,0.22169050574302673,-0.151680157,0.3645327687263489,0.5072656869888306,0.098632716,0.4317339360713959
4207,Oh yeah? What happened?,"I know what you mean.  I love to see all the pictures, and think back to how little mine used to be.",0,1,0,1,1,0,6,0,-0.108081043,-0.40691945,0.5657172799110413,0.5921394228935242,0.5394890904426575,0.4443741738796234
4208,Yes it does.  I bet you are so happy.,They do seem to be grown before you know it.  Make you wonder how if goes so fast!,1,0,0,0,0,0,2,1,0.5865732431411743,-0.190288782,0.5351072549819946,0.5351245999336243,0.3876883089542389,0.47031521797180176
4209,I love mints!,Sometimes it's ok to indulge. Did it give you a stomachache though lol?,0,0,0,0,0,1,1,6,-0.051543385,0.25574788451194763,0.456428587,0.44295939803123474,0.23830696940422058,0.3795754015445709
4210,I'm sorry to hear that. I hope you feel better soon!,You should follow up with a few veggies later on maybe to balance it out. I know that feeling though. Its just so good you can't eat just one lol,1,1,0,0,0,0,4,0,-0.008768186,0.21526238322257996,0.5259907245635986,0.4700113832950592,0.1634189635515213,0.2899210453033447
4211,I'm so sorry to hear that. I'm so sorry to hear that.,I'm so sorry for your loss! It's so hard to lose a parent.,1,1,0,0,0,0,4,4,-0.280711859,0.28910011053085327,0.5639968514442444,0.4551457166671753,0.2552367150783539,0.22924762964248657
4212,It's hard to lose a parent. I hope you can find peace.,"Sadly, I don't think we can ever be prepared for that kind of loss.",1,0,0,0,0,0,3,4,0.1604282259941101,-0.175265193,0.589159369,0.5947059988975525,0.45331069827079773,0.44131961464881897
4213,That sounds like a good time! What did she get off work with?,"Wow,  that's so nice of you",1,1,0,0,1,0,6,1,0.19938001036643982,0.3512306809425354,0.49417951703071594,0.4328903555870056,0.307543546,0.30491870641708374
4214,I'm glad you did it,That is cool.  You are really so caring ,1,1,0,0,0,0,8,1,0.027609817683696747,0.20253169536590576,0.5189171433448792,0.1587115079164505,0.4044143259525299,0.24205805361270905
4215,That's great! I hope you get the job!,"Oh darn, that sucks.  Keeping a positive attitude is the way to go! I'm sure something is out there for you.",1,1,0,0,0,0,2,1,0.011215333,0.2408626228570938,0.5081164836883545,0.5632997155189514,0.25912678241729736,0.24124173820018768
4216,I hope it does!,And here the job market was supposed to get great again.  lol,1,0,0,0,0,0,2,8,0.044141594,0.550323486,0.5343574285507202,0.5123369693756104,0.28556352853775024,0.578000546
4217,Did you find it?,Oh no! Can you replace it?,0,0,0,0,1,1,6,6,-0.006780408,-0.096062511,0.5310606956481934,0.5399739742279053,0.5866059064865112,0.4943734109401703
4218,Maybe you can find one online?,I'm sure your friend will be understanding that it was a mistake.,0,1,0,0,1,0,5,8,0.004192024,0.056638736,0.5611652135848999,0.5671425461769104,0.4929664433002472,0.5301133394241333
4219,What happened?,oh no I am sorry to hear that! They must have been really busy and it must have slipped their mind,0,1,0,0,1,0,6,4,-0.037414283,0.30215150117874146,0.5492891073226929,0.4630558490753174,0.5849945545196533,0.26012077927589417
4220,i hope you have a great time!,"I am sure they had their reasons, maybe you should give them a call and see if everything is alright. They may be going through their own problems right now. ",1,1,0,0,0,0,2,5,0.33202096819877625,0.1816956102848053,0.3742227852344513,0.5877691507339478,0.086812772,0.3053405284881592
4221,"I agree, I am happy for you.","I agree. The sound of birdsong, a gentle breeze on a summer's day, the purring of your tabby-cat. You can't beat that, can you?",1,1,0,0,0,0,0,0,0.041985876858234406,0.095839754,0.5196207165718079,0.6684248447418213,0.4043321907520294,0.4782086908817291
4222,That's a good way to think about it. I love the sound of them too.,"You should! Forget about your worries, if only for a moment. You'll return feeling refreshed.",0,1,0,0,0,0,1,8,-0.091384321,0.22307315468788147,0.5268818140029907,0.5462944507598877,0.3117440342903137,0.3553674817085266
4223,Oh no! Did you get out and help?,"Yikes, that's not a fun situation. Did you figure it out pretty quickly?",0,0,0,0,1,1,6,6,-0.000607565,0.15071210265159607,0.5200583338737488,0.5603293776512146,0.4651555120944977,0.4652746915817261
4224,Oh no! I hope you didn't get hurt!,"That's good, I'd be mortified if that happened to me.",1,1,0,1,0,0,8,1,-0.088095635,-0.186994851,0.4813045263290405,0.5880569219589233,0.35157501697540283,0.4338788092136383
4225,What kind of cat is it?,I've had that happen before. My cat is definitely more my wife's cat now. Does he still cuddle up with you?,0,0,0,1,1,1,6,0,-0.083599284,0.44005057215690613,0.5658669471740723,0.5012356042861938,0.5763295888900757,0.365665078
4226,Oh no! I hope you can find a way to get him to stop.,"Haha, same for me. It's like as soon as my wife is available to sit or lay with, I'm chopped liver.",1,0,0,1,0,0,3,0,-0.136884108,0.9430786371231079,0.559382439,0.48254403471946716,0.42194095253944397,0.4491552412509918
4227,That is sad. I am so sorry.,"I'm sorry for your loss, I bet you two were close. What did he leave you?",1,1,0,0,0,1,4,4,-0.186662197,0.4455248713493347,0.4967491626739502,0.498011976,0.33058804273605347,0.40601399540901184
4228,"That's cool, I bet you were really happy to have him around.",Oh he worked for congress? That's very interesting. That sounds like an awesome haul of vintage stuff.,1,0,0,0,0,1,1,1,0.30476802587509155,0.17373903095722198,0.5313589572906494,0.5351241827011108,0.42471399903297424,0.5045693516731262
4229,Did you have insurance?,That was kind of you! Has his truck been repaired?,0,1,0,0,1,1,6,6,-0.036182269,-0.044518702,0.555179775,0.49515289068222046,0.6335068941116333,0.4224092960357666
4230,That's great! I hope he's able to get it fixed.,Of course! Your dad is very trustworthy.,1,0,0,0,0,0,3,0,-0.060615063,0.20151841640472412,0.5535485148429871,0.4699230492115021,0.34596705436706543,0.35432642698287964
4231,Oh no!  What happened?,Can you please give a little more detail about what happened at your friends house that made you not want to show your face??,0,0,0,0,1,1,6,6,0.2879866361618042,0.25664785504341125,0.5749702453613281,0.43764302134513855,0.5661877393722534,0.3164079785346985
4232,Did you get out of there?,"How embarrassing! I did that one time when I was sleeping in my bed and I thought I got up and went to the bathroom to pee, but I did not go to the bathroom, I peed my pants in the bed. ",0,0,0,1,1,0,6,8,-0.015566617,0.14153680205345154,0.5300813913345337,0.3802486062049866,0.5705878734588623,0.19874055683612823
4233,I love watermelon and birdseed.,"That is so cool, my mother in law has bears come into her yard! I'd be happy with the hummingbirds, so pretty.",0,0,1,1,0,0,8,1,-0.186665028,-0.134390235,0.5321593880653381,0.47661665081977844,0.4656878709793091,0.22968025505542755
4234,"Yeah, I love them too! I have a big bear and he is the best.  I love the sound of him.  I hope you have a great time!","The squirrels keep stealing the feed in my birdfeeder, they do trapeze to get to it.",1,0,1,1,0,0,2,8,-0.127423927,-0.20612675,0.4697216749191284,0.6143901944160461,0.1885274201631546,0.5310039520263672
4235,What kind of puppy is it?,That's amazing! We just got a new puppy this last weekend also! What kind is yours?,0,1,0,1,1,1,6,6,0.024774163961410522,0.16195809841156006,0.5487433075904846,0.4093204736709595,0.5950416326522827,0.16570435464382172
4236,I love chihuahua's! I have a pitbull and he's the best!,Aw that is super cute! Dogs bring such happiness to a home.,0,1,1,0,0,0,8,1,0.23218199610710144,-0.05892466,0.2825888693332672,0.43132948875427246,0.14419226348400116,0.23581954836845398
4237,I'm sorry to hear that.  What happened?,"Oh man, I'm really sorry you have to go through that. Betrayal like that is so painful. How are you doing?",1,1,0,0,1,1,4,4,0.087761253,-0.084632576,0.6378167867660522,0.4964694678783417,0.4391699433326721,0.2567908763885498
4238,You are very lucky to have such a great partner. I hope you have a great time together!,"Of course, no one deserves to have their heartbroken like that. I hope you find someone who treats you with the respect and kindness you deserve.",1,1,0,0,0,0,2,3,1.5010877847671509,0.6150460243225098,0.45624077320098877,0.5969545841217041,0.21956226229667664,0.27204927802085876
4239,I am glad you are able to get through it. I am sure he will be fine.  I hope he is able to get through it.  I hope he is able to get through it.  I hope,Sugar is very addicting! I'm glad you could make it,1,1,0,0,0,0,3,1,0.1988656222820282,0.21359483897686005,0.5986510515213013,0.45466524362564087,0.27722665667533875,0.20837315917015076
4240,"Yeah, I can understand that. I hope you can get some help soon!",Caffeine headaches are no joke.,1,0,0,0,0,0,1,1,0.12338975071907043,-0.194311976,0.5640209913253784,0.5122495889663696,0.29243433475494385,0.525270939
4241,That's terrible. I hope you apologized to her.,"Sounds like you were just misunderstood. I discuss things with my husband, too, and it's not like talking behind someone's back. That's what married couples do. Don't feel bad. ",1,1,0,1,0,0,4,1,-0.067487925,1.7895022630691528,0.5805099010467529,0.44712790846824646,0.4014695882797241,0.209847555
4242,It is a teachable moment.,"Yes, just tell her your home is a safe place to talk. It's okay to open up in the family. ",0,1,0,0,0,0,8,0,0.1514519900083542,0.844805121,0.5269080400466919,0.4744966924190521,0.5982787609100342,0.25486743450164795
4243,What kind of games did you play?,Awesome! Did you play any of them after you found the box?,0,0,0,0,1,1,6,6,-0.215783298,-0.001096778,0.6365479826927185,0.5900173783302307,0.5567620992660522,0.4135386347770691
4244,That's awesome! I love those games!,"Neat! I haven't played them. Even though everything is becoming digital, I find there is something special about the physical copies!",1,0,0,1,0,0,1,1,-0.162315726,-0.129917294,0.582431972,0.56881237,0.3307204842567444,0.34207528829574585
4245,Oh no!  What happened?,"Ugh, sorry! You must be disappointed. But remember if the door doesn't open, it probably wasn't yours. There's something else in store for you!",0,1,0,0,1,0,6,4,0.2879866361618042,0.45310652256011963,0.5749702453613281,0.5031806826591492,0.5661877393722534,0.23576396703720093
4246,I'm sure you did great!,Sometimes they already have a candidate in mind but have to go through the motion...the same thing happened to my husband. Your time will come.,1,1,0,1,0,0,8,8,0.080553234,0.6488087177276611,0.48330578207969666,0.47903451323509216,0.2372802346944809,0.348177433
4247,I'm sorry to hear that. I hope you find someone who will help you out.,I can't even imagine how devastating that would be. I think you must be really strong to be able to move forward.,1,1,0,0,0,0,4,1,-0.155530825,-0.139041543,0.6066380143165588,0.5386167764663696,0.37067753076553345,0.38874611258506775
4248,I'm sure you will find someone you love.,"You might, but I believe you can have a full life as a single person, too.",1,0,0,0,0,0,8,8,1.0325863361358643,0.43285566568374634,0.5055586099624634,0.6221373677253723,0.35812243819236755,0.3677811622619629
4249,Nice! I love boats!,"Wow! A 20 foot boat, that must be amazing to take out on the lake! How much did it cost you?",0,0,0,0,0,1,1,6,-0.131454825,-0.080929965,0.4475204348564148,0.4113624095916748,0.326622874,0.4107508957386017
