Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
4677,I am sorry to hear that.  What happened?,Oh no!  Hopefully its just the flu.  What did they say?,1,0,0,0,1,1,4,3,0.076807007,0.057080634,0.6351532340049744,0.586264968,0.4528355598449707,0.5077354907989502
4678,Wow!  I hope she feels better soon.  Sounds like she'll be alright! ,That's good!  I hope she gets to feeling better soon.  The flu is no fun.,1,1,0,0,0,0,2,2,-0.289539129,0.1914786845445633,0.18690669536590576,0.6404035687446594,0.2979925274848938,0.3351762294769287
4679,That is so exciting!  I bet you are really excited!,Congratulations! I bet she is excited and hopefully you are excited for her. ,1,1,0,0,0,0,2,2,-0.201702684,0.16863879561424255,0.3563135862350464,0.4202403724193573,0.26297104358673096,0.1979130208492279
4680,I bet you are. I am sure you will be happy and happy for her. ,Oooo!!! That is so awesome! Will you be in her wedding party?,1,1,0,0,0,1,2,6,0.757551908,0.4470621943473816,0.4860090911388397,0.3397061228752136,0.31663402915000916,0.13850659132003784
4681,Aww that's so sweet. What kind of kitten is it?,"I love kitten, but I can't have one where I live. I bet it is so cute",1,0,0,1,1,0,6,1,-0.057439521,-0.162887871,0.44249671697616577,0.49353915452957153,0.33351415395736694,0.3343712091445923
4682,I am so sorry. I have two cats and they are the best pets I can imagine.,Do you plan on getting one,1,0,1,0,0,1,4,6,-0.140038311,-0.005434424,0.4986860156059265,0.5035019516944885,0.31168365478515625,0.5059099197387695
4683,That is terrible. Was it a nice storm?,oh man. i hate that. we've had some pretty nasty storms come through Austin in the last few months and luckily i've managed to be in some random parking garage out shopping or eating when they've rolled through.,1,0,0,1,1,0,6,8,-0.083513618,-0.387069434,0.5352148413658142,0.31587091088294983,0.5517571568489075,0.058710791170597076
4684,ah thats the worst. i hope you have a good night's rest.,lol. well that's no good. cleaning garages bites. ,1,0,0,0,0,0,3,8,-0.0240933,0.4069845378398895,0.44432201981544495,0.2738746404647827,0.11724472790956497,0.17109248042106628
4685,That's awesome! I'm glad to hear that he is a good employee!,i guess in your field of work you would run across terms and methods which are unfamiliar,1,0,0,0,0,1,1,1,0.087659493,-0.137351096,0.5109707117080688,0.2618517577648163,0.2983105182647705,0.39431071281433105
4686,"that is great, i am happy for you","you'll find some like that, not much you can do",1,0,0,0,0,0,1,1,0.2550608217716217,-0.076099306,0.4002099633216858,0.5072774291038513,0.3984188735485077,0.6699086427688599
4687,Congrats! What did you think you got?,How long did it take you to get your promotion?,1,0,0,0,1,1,6,6,0.188982755,0.013137824833393097,0.4974801242351532,0.6271297931671143,0.34192344546318054,0.5695631504058838
4688,You will get it! ,I bet that your bosses will give you the long over promotion. I will keep my fingers crossed for you. Good luck!,1,1,0,0,0,0,1,7,0.21966998279094696,0.2795907258987427,0.25968676805496216,0.5521306395530701,0.4018866717815399,0.31121256947517395
4689,That's really nice of you.  What kind of charity is it?,That's wonderful! Do you have a charity in mind yet?,1,1,0,0,1,1,1,6,-0.299471468,-0.025957219,0.553432286,0.4852636456489563,0.5179944038391113,0.35581329464912415
4690,That's awesome! I hope you get to go on a big run this weekend!,I bet it will feel amazing to have them cheering you on! I have a feeling you'll do great in your race.,1,1,0,0,0,0,2,2,0.38038167357444763,0.11604518443346024,0.4853362739086151,0.4204425811767578,0.2660297155380249,0.3079654574394226
4691,That is awesome. I love my wife too.,That's wonderful! Where are you guys going to go?,1,1,1,0,0,1,1,6,0.8420852422714233,0.42895492911338806,0.432132751,0.4826098382472992,0.3617531657218933,0.20456139743328094
4692,That's awesome! I hope you guys have a great time together!,I'm glad you guys had a good time. Are you planning another trip?,1,1,0,0,0,1,2,6,0.43867620825767517,0.41516590118408203,0.4921613931655884,0.48502296209335327,0.17624348402023315,0.3711738884449005
4693,That is so cool! What part of Florida is it?,Where is it that you go to go home? ,0,0,0,0,1,1,6,6,-0.167893901,0.42394110560417175,0.47142148,0.4573360085487366,0.3509413003921509,0.5587579011917114
4694,I live in Colorado and it is a very different experience. I hope you enjoy your stay!,That's awesome. I love going back to my hometown to visit as well. It's nice to see family you don't see every day.,1,1,1,1,0,0,2,1,0.10612502694129944,-0.161759049,0.4638313055038452,0.5237386226654053,0.32460779,0.28426697850227356
4695,That is awesome! What did he do?,"wow. like, very first? or just the start of the year?",1,0,0,0,1,1,6,6,-0.157610506,-0.376140565,0.47847968339920044,0.4182621240615845,0.4190550148487091,0.26002493500709534
4696,I am sure he will be fine.,how did he like it? how did you do?,1,0,0,0,0,1,8,6,-0.100132793,-0.137692571,0.5345248579978943,0.4184218645095825,0.442933053,0.3927789330482483
4697,What is the test for?,Oh boy!!   WHat is the test over?    ,0,0,0,0,1,1,6,6,0.048416487872600555,0.3906745910644531,0.5100153088569641,0.2411321997642517,0.6411623954772949,0.4631684720516205
4698,That's great!  I hope you do well! ,"Japanese language seems like it would be heard to learn.  Good luck on your test, Im sure you will do fine.",1,1,0,0,0,0,2,7,0.10625095665454865,0.11057204008102417,0.2314053177833557,0.6571288704872131,0.2993088364601135,0.6617910861968994
4699,That's great!  I hope you get the job!,"great, i hope you get the job.",1,1,0,0,0,0,2,2,-0.034707233,0.069743454,0.4582611620426178,0.42238378524780273,0.34231245517730713,0.4221930503845215
4700,you will do great,so you were really prepared. ,1,0,0,0,0,0,1,8,0.035764113,0.17015156149864197,0.36842843890190125,0.2736256718635559,0.4102242887020111,0.3899567127227783
4701,What was the movie about?,"That's cool, good movies have a way of tapping into those feelings.",0,1,0,0,1,0,6,1,-0.147690445,0.006926209,0.5446065664291382,0.6004244685173035,0.5822702050209045,0.4453482925891876
4702,I bet you are really happy for it.,Sometimes it almost makes me want to go back somehow. But it's also important to move forward.,1,0,0,1,0,0,2,8,0.3452378213405609,0.1296265870332718,0.5235641598701477,0.6190254092216492,0.501328707,0.3630356788635254
4703,That's too bad. Did you have to make new arrangements?,oh that is so wrong. How are you handling it?,1,1,0,0,1,1,6,6,0.032319374,0.33395129442214966,0.6118490099906921,0.4541052281856537,0.5408098697662354,0.26177260279655457
4704,i can understand that. ,"that's good you do that, I would be very frustrated too. That's really unfair. Can you pursue legal charges?",1,1,0,1,0,1,1,1,0.7025336027145386,0.28644126653671265,0.15180940926074982,0.4393292963504791,0.18212167918682098,0.3709889054298401
4705,That is terrible! Did she take it back to the house?,Oh I bet that was fun. What kind of dog do you have?,0,1,0,0,1,1,6,6,-0.172677413,0.11264730989933014,0.5554381012916565,0.5055415034294128,0.4358614385128021,0.4544965922832489
4706,Oh I am sorry to hear that. Maybe you can find a new one.,"My husband was gone all weekend buying us a new puppy, so I understand feeling lonely! ",1,0,0,1,0,0,4,0,-0.149703234,0.6765608787536621,0.5394099354743958,0.2501329183578491,0.4532579779624939,0.11909409612417221
4707,"That's frustrating, I hope they fix it soon.","Ugh, I bet that is really frustrating. Is it making it difficult to do your job?",1,1,0,0,0,1,3,6,-0.106327474,-0.117261618,0.6372696757316589,0.5522096753120422,0.5477795600891113,0.3296428322792053
4708,That is terrible. Maybe you should go to a different job?,That makes for long days at work. I hope they can fix it for you soon.,0,1,0,1,0,0,5,3,0.033130676,-0.163024604,0.6217232346534729,0.6326704621315002,0.5170055031776428,0.5058250427246094
4709,That's pretty cool! What kind of toys do they get?,"Omg, I bet they come home so spoiled.",0,0,0,0,1,0,6,2,-0.087796926,-0.008945704,0.5247603058815002,0.4877108633518219,0.34048140048980713,0.2650659382343292
4710,I bet! I love my grandma's candies.,"Yeah, what the heck I don't remember my mom being so nice when I was a kid! lol",0,0,1,1,0,0,2,1,-0.029335156,0.11669473350048065,0.470864862,0.42888620495796204,0.20836728811264038,0.332832932
4711,Oh no! That is terrible!  I hope he is ok.   ,That's sad to hear. What's his prognosis?,1,1,0,0,0,1,2,6,0.29264530539512634,-0.048459619,0.13147379457950592,0.5228427052497864,0.42858368158340454,0.4484926164150238
4712,That's really sad. I hope he recovers well.,Hopefully medical technology will catch up to where it needs to be for him. ,1,0,0,0,0,0,2,3,-0.199873596,0.11633853614330292,0.5866156220436096,0.6151373982429504,0.4151768684387207,0.6023615002632141
4713,What did you buy?,Oh no! I used to be a financial advisor so I'm sure that was frustrating. I hope you didn't lose too much money!,0,1,0,1,1,0,6,8,0.1017562747001648,-0.320144802,0.5714253187179565,0.4778843820095062,0.6103272438049316,0.3048449754714966
4714,"Oh well, that's good. Hopefully they'll go up soon!","As much as I hate they didn't go up in price for you, I'm so happy that you didn't overdo it.",1,1,0,0,0,0,2,8,-0.029467791,0.16072925925254822,0.5405394434928894,0.5937002301216125,0.3168031573295593,0.3925906717777252
4715,Oh no!  I hope it wasn't too bad.  Did you take him to the vet?,Oh yuck! I'm sorry that that happened. What kind of dog is he? Is he sick?,1,1,0,0,1,1,6,4,-0.11349535,-0.253246218,0.651202381,0.5251314640045166,0.47149017453193665,0.37696993350982666
4716,That's good. I hope he gets better soon!,Hopefully it was just a bad day for him and he won't do it again! I have a couple rescue mutts as well. ,1,0,0,0,0,0,2,3,-0.075412899,0.033942379,0.5132433176040649,0.4090612530708313,0.3276287317276001,0.22125673294067383
4717,What kind of work is it?,That's great! Do you get a chance to learn new languages often?,0,0,0,0,1,1,6,6,0.15273335576057434,-0.09437485,0.574085534,0.4836380183696747,0.6052974462509155,0.3398227095603943
4718,I'm sure you'll do great! I'm sure you'll do great!,"My ex programs for insurance companies and they all use the same, ancient language for their statistics. She hasn't had to learn anything new for decades.",1,0,0,1,0,0,1,8,0.20963335037231445,0.19875891506671906,0.4574541747570038,0.5929902195930481,0.16927635669708252,0.5609520673751831
4719,Nice! What kind of skateboard is it?,holy moly thats great i cant ever walk normal,0,0,0,0,1,0,6,1,0.006336637,-0.119828433,0.5392139554023743,0.5947019457817078,0.4932403266429901,0.46738895773887634
4720,i bet you were proud of yourself,oh i bet,1,0,0,0,0,0,1,2,0.40052559971809387,-0.048330195,0.3440687656402588,0.42868828773498535,0.29340317845344543,0.45167121291160583
4721,Oh nice!  I've been there before!  What beach are you going to?,That is wonderful! So you will be on a vacation? Will you be going alone? ,0,1,0,0,1,1,6,6,0.053970128297805786,0.48023107647895813,0.266111284,0.34958916902542114,0.43303024768829346,0.27892884612083435
4722,That is so awesome! I hope you have a great time!,You will be having fun in the sun. Nothing like a day at beach.,1,0,0,0,0,0,2,1,0.083126739,0.19820387661457062,0.4690297245979309,0.4468575716018677,0.16676367819309235,0.5370492935180664
4723,Sounds like a plan. I hope you have a great time!,"Yea, once I vacationed on a Caribbean island, Lovely beaches, food and drinks.",1,0,0,1,0,0,2,8,0.373787522,0.10317827016115189,0.5299015641212463,0.4916267395019531,0.2871575355529785,0.41647985577583313
4724,Wow that is crazy!,Oh man! how long did it take to get your stuff back?,0,0,0,0,0,1,1,6,-0.101182625,-0.048719823,0.38052186369895935,0.4727575182914734,0.33752232789993286,0.3618989586830139
4725,Oh man! I would be too! I am sure you were glad you had some gear!,"Oh wow, that can sure put a damper on things.",1,0,0,0,0,0,1,1,0.16362664103507996,-0.132815689,0.33068233728408813,0.6250987648963928,0.24944138526916504,0.4349076449871063
4726,That's great!  How did you feel when you got it?,oh wow thats fancy,1,0,0,0,1,0,6,1,0.2215304672718048,0.18318650126457214,0.5084655284881592,0.5719894766807556,0.35960644483566284,0.3108612895011902
4727,thats cool,i bet a shocker indeed i like apples,1,0,0,0,0,0,1,1,0.050976027,-0.359158993,0.4873022139072418,0.3811124563217163,0.3745056986808777,0.40029942989349365
4728,I hope everything went well for you!,Nice! What did you guys get to eat?,1,0,0,0,0,1,2,6,0.33008748292922974,0.4915934205055237,0.5709412693977356,0.47657492756843567,0.14281591773033142,0.350185364
4729,That sounds really good! I hope you had a great lunch!,That's good that it was a profitable  conversation! Do you guys talk often?,1,1,0,0,0,1,2,6,0.37270626425743103,0.6507400274276733,0.49653714895248413,0.38250622153282166,0.17814743518829346,0.328318715
4730,That's great! What was the reason for the raise?,"Ooh, very nice suprize!",1,0,0,0,1,0,6,1,-0.017332785,0.058688677847385406,0.561380923,0.5774791836738586,0.4599402844905853,0.469014436
4731,I bet you are really excited about it!,"Keep up the good work, whatever your doing.",1,1,0,0,0,0,2,7,0.36121663451194763,0.20410025119781494,0.4243242144584656,0.5637974739074707,0.3093201220035553,0.5014276504516602
4732,It's a shame that you are in such a financial state.,Oh dear. I am so sorry to hear. It is possible for you to get a second job?,1,1,0,0,0,1,4,4,-0.160672098,-0.110278755,0.6265149712562561,0.5743264555931091,0.6384433507919312,0.3879717290401459
4733,It will. It will be a tough situation. I hope you can find a job that pays well.,i can just imagine. I wish There was something that I could do to help.,1,1,0,1,0,0,2,8,0.10054931044578552,0.16651399433612823,0.6011559367179871,0.41725802421569824,0.4208749234676361,0.1912100613117218
4734,I hope everything goes well. I hope you find a good replacement.,I pray and hope that something works out and that the good old faithful car will not bite the dust.,1,0,0,0,0,0,3,3,0.1686764657497406,-0.292088181,0.6241897940635681,0.6507477164268494,0.5134135484695435,0.5589873194694519
4735,That's cool. What kind of doll was it?,That is always a fun thing to do! I hope the memories were all good!,1,1,0,0,1,0,6,1,-0.041117556,0.20019599795341492,0.5521027445793152,0.46317875385284424,0.4655662477016449,0.21507015824317932
4736,"I have never been able to do that, but I bet it was a lot of fun!",That's awesome! Did you show them to your sister after you found them?,0,0,0,0,0,1,8,6,0.11335732787847519,0.010889374,0.4718995988368988,0.4748096764087677,0.334892601,0.36628395318984985
4737,That's really nice of you. I hope you have a good experience.,Oh no! What happened to your laptop? if you get a new one which one are you looking at?,1,0,0,0,0,1,2,6,0.048074976,-0.135987937,0.5711333751678467,0.5778234004974365,0.39424821734428406,0.43858686089515686
4738,Oh no! Did you call the police?,"Ouch, What a pain that is! I can imagine, i would be the exact same in that situation.",0,1,0,1,1,0,6,1,0.000833586,-0.151947424,0.5589625239372253,0.48808321356773376,0.5964319705963135,0.33844882249832153
4739,That's pretty awesome.  What kind of job was it?,Oh man that sucks. I'm so sorry because you could have slept in lol,1,1,0,0,1,0,6,4,0.093701512,0.48416003584861755,0.6024577021598816,0.3440583348274231,0.515749454,0.3203032612800598
4740,It's nice to get a break sometimes.,See there's always a bright side. You got a surprise day off from work!!!,0,1,0,0,0,0,1,3,0.036322262,0.4944113790988922,0.543110728,0.3486291766166687,0.4529322683811188,0.2729293704032898
4741,I am glad you were able to get out of work.,That's awesome. Days off are the best!!,1,1,0,0,0,0,8,1,-0.182356536,0.18057343363761902,0.584540069,0.39318665862083435,0.5730816125869751,0.19512708485126495
4742,I hope everything goes well for you!,"hey that's cool it's a new opportunity, what are you gonna do?",1,1,0,0,0,1,2,6,0.3550547957420349,0.088966534,0.5698797106742859,0.4253995716571808,0.1380472183227539,0.4103057384490967
4743,thats cool,hey that's really good I'm proud of you!!!!,1,1,0,0,0,0,1,1,0.050976027,0.9797309637069702,0.4873022139072418,0.3143591284751892,0.3745056986808777,0.10094643384218216
4744,That sounds fun. What kind of team do you play?,That sounds like fun! My son does basketball. I bet he looks tough in his helmet and football gear. ,0,1,0,0,1,0,6,2,-0.047676735,0.8830044269561768,0.45043572783470154,0.36012083292007446,0.4686562418937683,0.3638421893119812
4745,I bet he will be thrilled!,Ha! They',0,0,0,0,0,0,2,1,0.11782778799533844,0.1675187051296234,0.46322622895240784,0.4919053912162781,0.2953731119632721,0.4137250483036041
4746,Good luck! What kind of job is it?,Thats awesome!  Have you been scheduled for an interview yet?,1,1,0,0,1,1,7,6,0.046954613,0.19591349363327026,0.5293207168579102,0.5608686804771423,0.4460945725440979,0.23730890452861786
4747,That's awesome!  I bet you will get the job!  Good luck!,I would be too!  I hope everything goes well with it!,1,1,0,1,0,0,2,2,0.095154881,0.26657551527023315,0.35677096247673035,0.4408721923828125,0.33983510732650757,0.20880696177482605
4748,"That is good, do you know what the company is doing?",That's excellent! Is it a done deal yet?,1,1,0,0,1,1,6,6,0.2394816279411316,0.068274729,0.5609583258628845,0.5390982627868652,0.6288080811500549,0.3731954097747803
4749,That's good! I hope it does too!,Cool! Good luck and think positive. ,1,1,0,0,0,0,2,7,0.013607644,0.087346151,0.5263590812683105,0.36099863052368164,0.25218522548675537,0.39203113317489624
4750,That is terrible.  I would be so upset.  I hope you are okay. ,Oh no. Poor baby must've been embarrassed. Did he cheer up?,1,0,0,0,0,0,2,6,-0.049491987,-0.08066237,0.5051267743110657,0.5189590454101562,0.27427542209625244,0.44278714060783386
4751,That's awesome. I hope he was able to get it out.,That was really sweet of them. Glad he got a treat to cheer him up.,1,1,0,0,0,0,1,1,-0.047602646,-0.099070802,0.5317287445068359,0.5007339119911194,0.38292044401168823,0.33274316787719727
4752,What kind of job did you apply for?,I've done one of those before. They are pretty cool. Do you think you will get the job?,0,0,0,1,1,1,6,6,-0.103552848,-0.099749088,0.5991098880767822,0.5397040247917175,0.42751339077949524,0.4851275682449341
4753,It's good you were prepared though. I hope you get the job.,"I'm sorry to hear that. I'll pray for you if that's okay and  then maybe you will get it, but if not, maybe something even better will come along.",1,1,0,0,0,0,2,5,-0.000616193,0.3038717806339264,0.5595628619194031,0.5891065001487732,0.48509708046913147,0.26250767707824707
4754,It's good that you are prepared for the interview. I hope you get it!,Great. And you're very welcome. I enjoy praying for other people.,1,1,0,0,0,0,2,1,0.15259286761283875,-0.296116561,0.5092337727546692,0.6270603537559509,0.25724825263023376,0.3387528657913208
4755,That's so sad. What are you going to do about it?,Sorry to hear that. There are no alternatives? ,1,1,0,0,1,1,6,4,-0.038991295,0.326050729,0.5458431243896484,0.5362730026245117,0.36384159326553345,0.5245007276535034
4756,Oh man that's awful. I hope you can find something that works for you. ,I can relate. I don't have healthcare at the moment.,1,1,0,1,0,0,3,0,0.19753620028495789,-0.277854532,0.4709644317626953,0.5291427969932556,0.3136848211288452,0.441141814
4757,That's awesome! Did you guys play a lot together?,Yay!! That is great news! He must be so happy he made it!,1,1,0,0,1,0,6,1,0.18463844060897827,-0.080429763,0.4551461935043335,0.3740085959434509,0.2915889024734497,0.2429998517036438
4758,Wow! That is so cool!  That is really great.  I bet he is really proud!,Wow! What a great team to be on!,1,1,0,0,0,0,1,1,-0.471275061,-0.227475494,0.3968410789966583,0.38449332118034363,0.3198867440223694,0.318095863
4759,That is pretty funny. Did you teach her to count to ten?,That is amazing. She is a very smart girl.,0,1,0,0,1,0,6,1,-0.037765034,-0.142186001,0.5006852149963379,0.484760046,0.5151275396347046,0.483832449
4760,That is very cool. I bet she was proud of you.,"You must be proud of her. That is a lucky dog, a bark for each count. Haha.",1,1,0,0,0,0,1,1,-0.018928975,0.1395707130432129,0.4943465292453766,0.5251551270484924,0.4015060365200043,0.46923959255218506
4761,She is very smart. I bet she was really proud.,Indeed you are I am proud of her as well.,0,1,0,0,0,0,1,0,-0.11198318,0.12382496893405914,0.4756203889846802,0.4713082015514374,0.5424991846084595,0.38552355766296387
4762,"Oh wow, that's pretty cool.  Do you like the look of it?","Oh god I miss my dreamcast, I bet you were so happy when you got it.",1,1,0,0,1,0,1,1,-0.536575437,-0.027679995,0.5487337708473206,0.5147737860679626,0.47387072443962097,0.33453768491744995
4763,I know right? It's a great game.,"That's great I have pretty much all of the ones I had in my childhood, even the Atari.",0,0,0,1,0,0,6,1,0.089824021,-0.28348127,0.4129475951194763,0.5743865370750427,0.42440471053123474,0.5444371700286865
4764,"I'm here for you, I'm here for you.",Anything you need!! I'm here for you!,1,1,0,0,0,0,0,0,0.1981462985277176,0.2526855170726776,0.4888959228992462,0.3334590792655945,0.38870397210121155,0.11250419914722443
4765,Oh wow! That is quite a feat!,"Don't sweat it, it happened to me in my mid 20's also. Couldn't even tell ya how or why, just that it did.",0,1,0,1,0,0,1,8,-0.089321658,0.007899247,0.47048863768577576,0.5393962860107422,0.39155206084251404,0.4254243075847626
4766,I would talk to a therapist.,"LOL I don't think so. I think you'll be fine, maybe you were just extra tired.",0,1,1,0,0,0,1,5,-0.218768567,0.054388344287872314,0.5096295475959778,0.3748358488082886,0.41365641355514526,0.2623629570007324
4767,I am sure it will. I hope you find out soon,Lol! I don't think i would trust that concoction if i were you.,1,0,0,0,0,0,3,8,0.1277131736278534,0.5571437478065491,0.5627633333206177,0.30936434864997864,0.38077735900878906,0.34405410289764404
4768,I'm glad it worked out for you!,Well then. Kudos to uncle Jeb!,1,0,0,0,0,0,1,7,0.5807945728302002,0.18029531836509705,0.5185288786888123,0.5494125485420227,0.23442590236663818,0.4226643741130829
4769,Oh no! Did you get to see what happened?,I am so sorry to hear. I have a cat that I love very much. How is the cat doing now?,0,1,0,1,1,1,6,4,0.002055496,-0.266918987,0.543859601,0.5384050011634827,0.5067398548126221,0.2768162786960602
4770,I hope she is better soon. I am so sorry.,I am glad that she is much better.,1,1,0,0,0,0,4,8,-0.124961913,-0.184381753,0.534232497,0.5366676449775696,0.34002092480659485,0.5413621068000793
4771,Oh no!  What happened?,"that is very scary, how did you get home",0,1,0,0,1,1,6,8,0.2879866361618042,-0.13982746,0.5749702453613281,0.42856085300445557,0.5661877393722534,0.5295138359069824
4772,"oh my god, what a nightmare that must have been","that is dangerous, glad that both of your are okay",0,1,0,0,0,0,1,1,-0.138396829,0.11066365987062454,0.5242233872413635,0.432148814,0.321509987,0.4062235951423645
4773,You can't be serious.,"Okay, well if you have it then you would have to see a doctor.",0,0,0,0,0,0,1,8,0.10021493583917618,-0.082401007,0.4787570536136627,0.5209100842475891,0.6583815813064575,0.58694458
4774,I understand. I wish you luck.,"Now that is interesting, I wish you the best of luck.",1,1,0,0,0,0,7,7,-0.021153636,0.048934172838926315,0.5732622742652893,0.5724170207977295,0.421566904,0.49401429295539856
4775,"Oh no, what happened?",Oh really? Are you afraid of missing out on something?,0,0,0,0,1,1,6,6,-0.122962952,0.21143226325511932,0.5516807436943054,0.5751330256462097,0.534974217,0.5768100023269653
4776,That's a good reason. I think you should buy a new one for the grocery store.,Well it is good to have extra food on hand these days. You never know what major event can happen.,0,0,0,0,0,0,5,1,-0.01134111,0.005288243,0.6464076638221741,0.5540589690208435,0.5591063499450684,0.5994533896446228
4777,Wow that's horrible!,"Oh my! Is she ok, and was it while surfing?",1,0,0,0,0,1,1,6,-0.175417081,-0.071383879,0.44609585404396057,0.46638551354408264,0.38065239787101746,0.3565877079963684
4778,Oh that is so sweet. I hope she is okay!,"Did you recover the leg? And I once almost got my finger bit off by a snapping turtle, it wasn't a pleasant experience so I couldn't imagine hers. You are great for staying there.",1,1,0,1,0,1,2,6,-0.182203859,0.035661265,0.48183107376098633,0.5122032165527344,0.19590233266353607,0.4698562026023865
4779,Oh no! I hope it wasn't too expensive to make.,How could you? Oh dear now you would have to apologise,0,0,0,0,0,0,8,4,-0.119549006,0.027935162,0.6037530303001404,0.4613165855407715,0.356869102,0.5301939249038696
4780,I am sorry to hear that. I hope you can reschedule next time,I am glad that you were able to reschedule,1,1,0,0,0,0,4,8,0.48612380027770996,0.074873321,0.5051093101501465,0.4605799913406372,0.3424103260040283,0.40216901898384094
4781,Why does he feel compelled to do that?,I am sure that was an interesting conversation.  What did your friend think?,0,0,0,0,1,1,6,6,0.010964155197143555,0.29349443316459656,0.5702070593833923,0.5817393064498901,0.5762854218482971,0.4676165282726288
4782,That is an interesting thought.  I hope you are able to find out who did it.,Lol   I think that even the people who like him would agree with that,1,0,0,0,0,0,3,0,0.089991733,1.0884325504302979,0.6630544662475586,0.095730364,0.4853576719760895,0.40434694290161133
4783,I remember those too! I remember when my parents brought me my toys when I was little.,That must have really been a wonderful surprise!,0,0,1,0,0,0,0,1,-0.081327856,0.031934053,0.4140450060367584,0.5185268521308899,0.218199223,0.3603145182132721
4784,"Yeah, I can imagine. I'm glad you had such a good childhood!",Yeah childhood ends way too fast it's great when we have a chance to reflect on them.,1,0,0,0,0,0,1,1,0.071244493,0.025600567,0.5707658529281616,0.4861655831336975,0.23032960295677185,0.5550516843795776
4785,That sounds like a lot of fun! What were you going to do?,"Nice, the windy city! Had you been before?",1,0,0,0,1,1,6,6,0.2731773853302002,0.004057318,0.4921499490737915,0.5230653882026672,0.2795701324939728,0.3336077630519867
4786,I bet! I hope you had fun!,Ive never been but would love to go one day! Ah no what was wrong?,1,0,0,0,0,1,2,6,0.2844155728816986,0.2776241600513458,0.47456541657447815,0.5973785519599915,0.20756839215755463,0.45936477184295654
4787,Oh that's great!  What is the channel?,"Aww, that is nice. Where did you study abroad?",1,1,0,0,1,1,6,1,-0.24849844,-0.106103957,0.5283346176147461,0.4483303725719452,0.5455710887908936,0.45843806862831116
4788,That is nice. I bet you are a very proud person.,"Wow, how exciting! I also traveled Europe and Italy many years ago. I loved it!! Wish I could just move there. :)",1,0,0,1,0,0,2,1,0.021876007318496704,-0.092010945,0.5237241387367249,0.3217676281929016,0.4851626455783844,0.15525223314762115
4789,That is very sentimental.  I hope you find her,Wow that's incredible. What was her anme?,1,1,0,0,0,1,2,6,-0.080105945,-0.038053721,0.5400955080986023,0.48928019404411316,0.3768090605735779,0.4073863923549652
4790,I bet you were really happy when she did that!,Haha thats really funny. I bet she was a special person.,0,1,0,0,0,0,1,1,0.2901915907859802,0.17213571071624756,0.4455947279930115,0.4891587793827057,0.3005344867706299,0.4278115928173065
4791,I love Halloween. What is your favorite part?,I am too! What are your plans?,0,1,0,0,1,1,6,6,-0.154645935,0.2453213632106781,0.5068586468696594,0.3740414083003998,0.4232693314552307,0.19822201132774353
4792,I love Halloween! I hope it stays that way.,"I've been to Universal and everything else around there, but sadly never during halloween, I've always wanted to.",0,0,0,1,0,0,2,8,-0.106099427,-0.200868994,0.5213702321052551,0.5362278819084167,0.27628329396247864,0.31734514236450195
4793,That's good. What company did you work for?,"That's rare these days, I was with mine for 7",0,0,0,1,1,0,6,8,-0.03505291,-0.038924247,0.5949320197105408,0.5765119194984436,0.5634936094284058,0.569083571
4794,That's a good thing. You got your money back!,I hope you at least got a severance package!,1,1,0,0,0,0,1,3,0.08418256,0.16366375982761383,0.5632652044296265,0.5523212552070618,0.43984702229499817,0.4595347046852112
4795,What was the lie about?,Was it a bad one? And did she find out?,0,0,0,0,1,1,6,6,0.011849559843540192,0.052319992,0.5588520169258118,0.5783204436302185,0.6613633632659912,0.5612339973449707
4796,That's terrible. I'm sorry to hear that.,Sometimes the lies get so heavy you just crack. Good for you though.,1,1,0,0,0,0,4,8,-0.252346426,0.1980898529291153,0.5895594358444214,0.5101154446601868,0.3518597483634949,0.5612778663635254
4797,That is great. What kind of job was it?,I know how hard that can be. Is it working out?,1,1,0,0,1,1,6,6,-0.027065262,0.3275437653064728,0.5776085257530212,0.48771435022354126,0.5188950300216675,0.3726256191730499
4798,That's great! I hope you continue to work hard and get a good pay raise.,It does take a lot of stress off of you.,1,1,0,0,0,0,2,1,0.2832784652709961,-0.099298537,0.6130285859107971,0.5901256203651428,0.34983015060424805,0.6165332794189453
4799,"Oh no, I hope you are alright!","I hope you are ok, what happened?",1,1,0,0,0,1,3,3,0.1699705421924591,0.049608368426561356,0.5363476276397705,0.5668747425079346,0.25817379355430603,0.47279247641563416
4800,I am so sorry. I hope you are ok.,"I can believe so, Hope you get justice, and a paycheck!",1,1,0,0,0,0,4,2,-0.130343184,0.065955982,0.5211708545684814,0.48118218779563904,0.26602715253829956,0.47323691844940186
4801,"Oh wow, that's awesome! What kind of party was it?",That's always fun! Did you get anything cool?,1,1,0,0,1,1,6,6,0.1402696967124939,0.5427751541137695,0.48052793741226196,0.48967015743255615,0.2964148223400116,0.3466474711894989
4802,That's so nice. I hope you guys have a great time!,YAY! I think shoes are a great gift.,1,0,0,0,0,0,2,1,0.12322507053613663,-0.031912319,0.5003596544265747,0.4069647192955017,0.18922924995422363,0.29136353731155396
4803,That is great. What type of job did you interview for?,"Nice, how did it go? Was the guy nice?",1,0,0,0,1,1,6,6,-0.049792826,0.14972859621047974,0.5676431059837341,0.5181364417076111,0.4294540286064148,0.5491868257522583
