Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,mbti_intro_pearson,mbti_t_pearson
0.0639,0.3840,0.7834,0.6200,0.2511,"PearsonRResult(statistic=0.044112412431163206, pvalue=0.0013811301005069786)","PearsonRResult(statistic=-0.004163651535260519, pvalue=0.7628362873045188)","PearsonRResult(statistic=0.06751100784841128, pvalue=9.662475536797028e-07)"
id,generated,true,ER_g,ER_t,IP_g,IP_t,EX_g,EX_t,EI_g,EI_t,big5_g,big5_t,mbti_i_g,mbti_i_t,mbti_t_g,mbti_t_t
4961,"that is good , i am sorry to hear that . i hope you can find a good relationship with him .","im sorry , thats awful . its a shame his parents arent being more supportive",1,1,0,0,0,0,4,4,0.5399911403656006,0.013353608548641205,0.24661488831043243,0.3473428189754486,0.27109965682029724,0.2218974083662033
4962,i am sure you will do great .,im sure he appreciates having you around though,1,1,0,0,0,0,2,8,0.46423110365867615,0.27554404735565186,0.23452596366405487,0.5313770174980164,0.3400946259498596,0.2581697106361389
4963,that is great ! i am sure you will get it,that was really nice of them . i bet you are appreciative .,1,1,0,0,0,0,1,1,0.2971000075340271,0.269437313079834,0.2658487856388092,0.1473965346813202,0.09638526290655136,0.1901969313621521
4964,i am sure you will have a great time .,i am sure you will do a favor for them in the future .,1,1,0,0,0,0,2,8,0.7099155187606812,0.36218583583831787,0.25437983870506287,0.2204405665397644,0.23968803882598877,0.3019534945487976
4965,oh no ! that is terrible . did you get to get it ?,"yikes ! that is terrible ! what a awful thing to do ! i am glad he finally got busted ! wow , for years , huh ?",0,1,0,0,1,0,6,1,0.7524274587631226,0.054129231721162796,0.2362283170223236,0.06855233013629913,0.2294684648513794,0.0959537923336029
4966,i am sure you will do great !,"yeah , me either . hopefully they regret what they did and are able to learn something from this .",1,1,0,0,0,0,2,3,0.6842848062515259,-0.040532976388931274,0.23753732442855835,0.29525500535964966,0.1328331083059311,0.38857343792915344
4967,that is sad . i am sorry to hear that .,"i enjoyed highschool , too .",1,0,0,1,0,0,4,0,0.3766578435897827,-0.046527862548828125,0.17116126418113708,0.27475860714912415,0.2516757547855377,0.3732423186302185
4968,i am sure you will get it,"college was pretty laid back for me , i did a lot of online classes .",1,0,0,1,0,0,8,8,0.15320265293121338,0.001248575747013092,0.3849550783634186,0.33144503831863403,0.32155701518058777,0.6130532026290894
4969,that is sad . i am sorry to hear that . i hope you can find a good time .,i am sorry for your loss . i hope you can find comfort during this difficult time .,1,1,0,0,0,0,4,4,0.3473125696182251,0.446308434009552,0.19802211225032806,0.20913957059383392,0.14504081010818481,0.13859181106090546
4970,i am sure you will find a good time .,"you will , and that is what gives us the strength to face tomorrow !",1,1,0,0,0,0,8,3,0.5352307558059692,0.5453965663909912,0.21936705708503723,0.12843585014343262,0.3322279751300812,0.4053475558757782
4971,oh no ! that is terrible . did you get hurt ?,"happens to everybody . my girlfriend , who is the smartest person i know , has had to make 5 duplicates of her car keys because she 's locked herself out so much . she 's so forgetful because she 's so efficient and on top of everything else important , that sometimes she misses the small things . maybe that is true in your case , too !",1,0,0,1,1,0,6,0,0.585392951965332,0.8403060436248779,0.1544315367937088,0.2374640554189682,0.221840500831604,0.16633634269237518
4972,i am sure you will find a better place .,"i have heard some people place theirs in a bowl near the front door as soon as they come home , or they stick it in the fridge with their lunch .. silly things to make sure they can keep it together .",1,0,0,1,0,0,8,8,0.22278372943401337,0.8251773118972778,0.2039693146944046,0.23339611291885376,0.37319260835647583,0.14779561758041382
4973,"oh no , that is terrible . i hope you can get it fixed .",wow . that must be a very special friend . i net you were surprised .,1,1,0,0,0,0,3,1,0.40930208563804626,0.36148419976234436,0.32640767097473145,0.15794575214385986,0.31917569041252136,0.2223888337612152
4974,i am sure he will be fine .,oh dear . maybe he is a loner and does not like friends .,1,0,0,0,0,0,3,5,0.15222248435020447,-0.10116608440876007,0.2790301740169525,0.2065843939781189,0.2916192412376404,0.3780438303947449
4975,"oh no , that is terrible . i am sorry to hear that .",oh that is just a recipe for disaster 100 % of the time .,1,0,0,0,0,0,4,8,0.25912800431251526,-0.11290982365608215,0.20285899937152863,0.3598179221153259,0.25734972953796387,0.5859410762786865
4976,that is a good thing to do .,mine has too . i think you did the right thing by not getting involved .,1,1,0,1,0,0,1,8,0.13198135793209076,0.36189231276512146,0.2825390100479126,0.12134237587451935,0.572422981262207,0.28394192457199097
4977,that is a good thing to do .,"hm , who might that be ?",1,0,0,0,0,1,1,6,0.13198135793209076,0.019587568938732147,0.2825390100479126,0.21977439522743225,0.572422981262207,0.728376030921936
4978,that is amazing ! i am sure he will not have to do that .,thats neat . you must trust him a lot given his track record of making money !,1,1,0,0,0,0,1,1,0.7062631845474243,0.29212307929992676,0.13169974088668823,0.060071028769016266,0.18233832716941833,0.16889235377311707
4979,that is awesome . i am sure you will do great !,oh my goodness ! that is amazing ! congratulations ! was it your first gold medal race ?,1,1,0,0,0,1,1,7,0.5385854244232178,0.44714197516441345,0.15021538734436035,0.1813470423221588,0.10905969142913818,0.18031030893325806
4980,that is great ! i am sure you will do great !,that is awesome ! it is for running ?,1,0,0,0,0,1,1,6,0.4886130690574646,0.22853399813175201,0.15327070653438568,0.1612568497657776,0.1172642856836319,0.23696357011795044
4981,that is a good thing to do .,that sounds exciting and scary . what was the surprise ?,1,0,0,0,0,1,1,6,0.13198135793209076,-0.08223897218704224,0.2825390100479126,0.1452408879995346,0.572422981262207,0.3165943920612335
4982,"that is good , i am glad you did not have to do that .","that is so awesome . did you have fun ? and more important , are you a pilot now ?",1,1,0,0,0,1,8,6,0.4546193778514862,0.5856077671051025,0.3371562361717224,0.21023495495319366,0.48834922909736633,0.5429551601409912
4983,that is so sweet . i am glad you had a good time .,"that is cool , did it bring back some good memories ?",1,1,0,0,0,1,1,6,0.5247640609741211,0.2870635688304901,0.19079923629760742,0.3184131383895874,0.11986208707094193,0.4171948730945587
4984,that is so sad . i am sure you will have a good time .,"i love the 90 's also , best decade in my opinion !",1,0,0,1,0,0,1,8,0.45769667625427246,0.2899763882160187,0.15208259224891663,0.1731865108013153,0.1277887374162674,0.18176555633544922
4985,that is so sad . i am sure you did not have to do that .,"oh no , did you get hurt ?",1,0,0,0,0,1,8,6,0.5162498950958252,0.09896504878997803,0.15718065202236176,0.27888399362564087,0.21518130600452423,0.5548356771469116
4986,that is a good thing to do . i am sure you will find a better place .,"yikes , i am sorry to hear that . that sounds horrifying !",1,1,0,0,0,0,8,4,0.2378922998905182,0.24726909399032593,0.11486710608005524,0.2639119625091553,0.23670193552970886,0.23015199601650238
4987,"oh no , that is terrible . i am sorry to hear that .",so what did you do ?,1,0,0,0,0,1,4,6,0.25912800431251526,0.05293242260813713,0.20285899937152863,0.2364778369665146,0.25734972953796387,0.6768848896026611
4988,that is a good thing to do .,"well , i bet your friend had a good time with you being there . sometimes we have to make sacrefices for those we care about .",1,1,0,0,0,0,1,1,0.13198135793209076,0.6359304189682007,0.2825390100479126,0.16151157021522522,0.572422981262207,0.2507677674293518
4989,that is so sad . i am sorry to hear that .,i am sorry . my wife could sympathize with you since i am gone a lot on business as well .,1,1,0,1,0,0,4,4,0.3974722921848297,0.3719766139984131,0.1753900796175003,0.18056823313236237,0.18715348839759827,0.20400577783584595
4990,i am sure you will get a good time .,i am sorry you feel lonely . my wife says she ofens feels the same way . i know your husband misses you awfully while he 's away . i love having chats with my wife every day when i am gone .,1,1,0,1,0,0,1,0,0.5131138563156128,1.080198049545288,0.2301933467388153,0.06986258924007416,0.2989746928215027,0.16173025965690613
4991,that is great . i hope you get it !,just be confident and you will do great !,1,1,0,0,0,0,2,2,0.5855129957199097,0.4995054006576538,0.256710410118103,0.17889058589935303,0.11378617584705353,0.2629188001155853
4992,i hope you get it !,you got this !,1,0,0,0,0,0,2,1,0.6770124435424805,0.17961658537387848,0.31523263454437256,0.28296008706092834,0.19324584305286407,0.3864698112010956
4993,i am sure you will do fine .,"ah , yeah moving can be hectic ! are you moving somewhere you want to be ?",1,0,0,0,0,1,8,6,0.41703328490257263,1.1528490781784058,0.23048000037670135,0.12651720643043518,0.34468990564346313,0.11175531148910522
4994,that is great ! i hope you have a good time .,"that is a positive at least , good luck on the move !",1,0,0,0,0,0,2,7,0.6851166486740112,0.12263581156730652,0.21851225197315216,0.22735896706581116,0.14498500525951385,0.5020142793655396
4995,oh no ! that is so sad . i hope you did not get hurt .,oh no ! ! ! did you see what happened to the dog ? !,1,0,0,0,0,1,1,6,0.4810889959335327,0.477175235748291,0.1081990897655487,0.18772819638252258,0.14664694666862488,0.5713353753089905
4996,that is terrible . i hope you did not get hurt .,that is so sad ! what on earth is a dog doing around a highway ? ! that just breaks my heart ..,1,1,0,0,0,0,8,1,0.1392057090997696,0.9636039733886719,0.17644022405147552,0.375552773475647,0.2921445667743683,0.07250582426786423
4997,i am sure you will do fine .,i can understand the anxiety . its a whole new different experience for first timers !,1,1,0,0,0,0,8,1,0.41703328490257263,0.461579829454422,0.23048000037670135,0.1422385275363922,0.34468990564346313,0.10559089481830597
4998,i am sure you will do fine .,same thing happens to me . i sometimes faint at the sight of a needle ! its good that your experience went well ! now you wont be nervous anymore .,1,1,0,1,0,0,8,8,0.41703328490257263,0.31667643785476685,0.23048000037670135,0.09631497412919998,0.34468990564346313,0.11355415731668472
4999,that is great ! what is he going to do ?,aww ! that is so cute ! has he done something special this week that made him extra sweet ?,1,1,0,0,1,1,6,6,0.6489242315292358,0.6685492992401123,0.13691335916519165,0.17217904329299927,0.16838091611862183,0.05511670559644699
5000,that is great ! i am sure he will love it .,that is so sweet of him . its definitely the little things .,1,1,0,0,0,0,1,0,0.6114852428436279,0.3758026957511902,0.14317283034324646,0.2862462103366852,0.1602172702550888,0.1404024064540863
5001,that is awesome ! what are you going to do ?,good ! what is been going on ?,1,0,0,0,1,1,6,6,1.0046306848526,0.38022860884666443,0.20133203268051147,0.16793695092201233,0.10194461047649384,0.2933959662914276
5002,that is great ! i am sure you will get it,woo ! congrats on that ! that is always a nice surprise . what do you do ?,1,1,0,0,0,1,1,1,0.2971000075340271,0.72255539894104,0.2658487856388092,0.24296066164970398,0.09638526290655136,0.07520617544651031
5003,i am so sorry to hear that . i have been there .,yeah exactly ! music is awesome .,1,0,1,0,0,0,4,0,0.4121423065662384,0.27392733097076416,0.20712429285049438,0.10289917886257172,0.23477719724178314,0.2705044150352478
5004,i am so sorry . i am so sorry to hear that .,yeah he sounds amazing . sorry for your loss friend : (,1,1,0,0,0,0,4,4,0.4355834126472473,0.7830591201782227,0.20013348758220673,0.19220906496047974,0.21649467945098877,0.07899290323257446
5005,i love dogs . i love the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of the name of,"never too old or too manly to snuggle a stuffed animal . my mom said i used to carry this blanket with me when i was a toddler , everywhere i went . i wish i still had it . if i did , i would consider using it again , or at the very least passing it down to my own kid . what is the harm , you know ? if something gives you comfort and does not bother anyone else , there should be no shame .",0,0,0,1,0,0,0,8,-0.3609102964401245,0.2769003212451935,0.14094270765781403,0.25776365399360657,0.1157786101102829,0.1134175956249237
5006,i am sure you will have a good time .,"well , if i were you , i would keep it up , whether or not my spouse laughed at me , or a new girlfriend/boyfriend , whatever . it is not childish to me . life is stressful enough . let us snuggle what we want .",1,1,0,1,0,0,2,8,0.6756174564361572,0.575912594795227,0.2391439974308014,0.2572317123413086,0.27346718311309814,0.1259898990392685
5007,oh no ! did you have a good time ?,"aw ! that is horrible , i am sorry to hear that .",0,1,0,0,1,0,6,4,0.8273087739944458,0.3191869258880615,0.1262555569410324,0.2164078950881958,0.2423197329044342,0.2755345106124878
5008,i am sorry to hear that . i hope you can find him .,"that is so sad , i do not even know what to say !",1,1,0,0,0,0,4,1,0.2283892184495926,0.574993371963501,0.1936054229736328,0.2789570391178131,0.2703092694282532,0.3858630061149597
5009,oh no ! that is terrible . did you have a good time ?,"oh no ! that is really creepy , why is he in your backyard ?",1,0,0,0,1,1,6,6,0.5639735460281372,0.402067631483078,0.13092458248138428,0.12344221770763397,0.18382060527801514,0.2425898015499115
5010,that is a good thing to do .,"yeah , that is illegal i think , they need to at least knock or ring the door bell !",1,0,0,0,0,0,1,8,0.13198135793209076,0.16164976358413696,0.2825390100479126,0.1305828094482422,0.572422981262207,0.5448412895202637
5011,"oh no , that is sad . i am sorry to hear that .",i am so sorry to hear that . it can not be easy for you and your family .,1,1,0,0,0,0,4,4,0.3318968713283539,0.6624221801757812,0.19529375433921814,0.20677199959754944,0.25272348523139954,0.11747220158576965
5012,that is great . i am glad you are okay .,no doubt it will take time to process . i wish your family the best . stay strong my friend .,1,1,0,0,0,0,1,7,0.5471721887588501,0.587548017501831,0.2112817019224167,0.18540310859680176,0.17482466995716095,0.13706772029399872
5013,that is cool . i am sure you will do great !,what shows are your favorite ? that must be nice .,1,0,0,0,0,1,1,1,0.47372594475746155,0.20355376601219177,0.1482822299003601,0.22135767340660095,0.11388067901134491,0.5872563719749451
5014,i am sure you will do great !,"must be nice , got any nice snacks ?",1,0,0,0,0,1,2,1,0.6842848062515259,-0.1603556126356125,0.23753732442855835,0.24562475085258484,0.1328331083059311,0.45915231108665466
5015,i am sorry to hear that . i hope you get it back .,good choice . you are health is more important than some grad degree .,1,0,0,0,0,0,4,5,0.3820497393608093,0.14060425758361816,0.1976885199546814,0.08238399773836136,0.2594793736934662,0.6416521072387695
5016,i am sure you will do great !,i think nowadays employers just want experience . so it should be easier once you have that .,1,0,0,0,0,0,2,5,0.6842848062515259,0.5086822509765625,0.23753732442855835,0.12794993817806244,0.1328331083059311,0.35073986649513245
5017,oh no ! did you have to do that ?,"ah , i hate when that happens ! how embarrassed were you ?",0,0,0,0,1,1,6,6,0.9962631464004517,1.2451390027999878,0.11688274145126343,0.09575077891349792,0.343394011259079,0.1762210875749588
5018,that is terrible . i hope you did not get hurt .,sorry to hear that . hopefully you are not seriously hurt !,1,1,0,0,0,0,8,4,0.1392057090997696,0.38179630041122437,0.17644022405147552,0.2469969540834427,0.2921445667743683,0.3284197449684143
5019,"oh no , that is terrible . i hope you can find a better place .","you are sweet , what kind of soup did you make him ?",1,1,0,0,0,1,3,6,0.19050046801567078,0.2683684229850769,0.2475365847349167,0.24104776978492737,0.3025526702404022,0.4534529745578766
5020,that is a good thing to do .,"i love chicken noodle , he must be so grateful .",1,0,0,0,0,0,1,1,0.13198135793209076,0.3663507103919983,0.2825390100479126,0.22186234593391418,0.572422981262207,0.25456351041793823
5021,that is a good feeling . did you get it ?,i bet that was a little embarrassing .,1,0,0,0,1,0,6,1,0.6319582462310791,-0.19426879286766052,0.23312518000602722,0.20996183156967163,0.3645585775375366,0.3941103518009186
5022,i am sorry to hear that . i hope you did not get hurt,i am sure it was not as bad as you think .,1,1,0,0,0,0,4,8,-0.1766376495361328,-0.03605757653713226,0.19877305626869202,0.26022106409072876,0.1503532975912094,0.3933238685131073
5023,that is great ! i am sure you will do great !,wow ! what kind of meeting is it ?,1,0,0,0,0,1,1,6,0.4886130690574646,0.39312371611595154,0.15327070653438568,0.10126154124736786,0.1172642856836319,0.2993261218070984
5024,that is great ! i am sure you will get it,dang ! i hope you have successful meeting then !,1,1,0,0,0,0,1,3,0.2971000075340271,0.6268446445465088,0.2658487856388092,0.1329483687877655,0.09638526290655136,0.08581496775150299
5025,"oh no , that is terrible . did you find him ?","oh no , was it romantic texts ?",0,0,0,0,1,1,6,6,0.221764475107193,-0.06655308604240417,0.2561812996864319,0.2431000918149948,0.5357242226600647,0.49379995465278625
5026,i am sorry to hear that . i hope you can find a better place .,that is sad . i hope you are ok .,1,1,0,0,0,0,4,3,0.32349827885627747,0.5120364427566528,0.1755053848028183,0.1924663633108139,0.23454615473747253,0.23693332076072693
5027,"oh no , that is terrible . i hope you can find a better place .",that must be weird to talk to your ex still .,1,0,0,0,0,0,3,1,0.19050046801567078,0.333111971616745,0.2475365847349167,0.25967836380004883,0.3025526702404022,0.4292219877243042
5028,i am sorry to hear that . i hope you can find a better place .,you must have feelings for him that are lingering .,1,0,0,0,0,0,4,1,0.32349827885627747,0.6258199214935303,0.1755053848028183,0.19497740268707275,0.23454615473747253,0.34459924697875977
5029,that is great ! i am sure you will do great !,nice ! it feels good to be confident . when do they come out ?,1,0,0,0,0,1,1,6,0.4886130690574646,0.6848376989364624,0.15327070653438568,0.1753743290901184,0.1172642856836319,0.09068859368562698
5030,i am sure you will do great !,as you should . you must have good teachers too !,1,0,0,0,0,0,2,1,0.6842848062515259,0.5116297006607056,0.23753732442855835,0.05715707316994667,0.1328331083059311,0.29511094093322754
5031,"oh no , i am so sorry . i am sorry to hear that .",why ? what happened to it ? is it okay ?,1,0,0,0,0,1,4,6,0.3317440450191498,0.009401828050613403,0.2438993752002716,0.2584620714187622,0.24308788776397705,0.45017170906066895
5032,that is a good thing to do .,"that sounds terrible , i hope you did not cry alot .",1,1,0,0,0,0,1,1,0.13198135793209076,0.2979392111301422,0.2825390100479126,0.31689032912254333,0.572422981262207,0.4608343541622162
5033,that is great ! i am sure you will have a great time .,oh yeah ? do you know someone that lives there ?,1,0,0,0,0,1,1,6,0.5891122817993164,0.275728702545166,0.1665889322757721,0.10745954513549805,0.12952731549739838,0.4084148705005646
5034,that is great . i am sure you will have a great time .,yeah . that is awesome that you do that though . makes for some special moments with your daughter and teaches her stuff .,1,1,0,0,0,0,1,1,0.4939042627811432,0.5198074579238892,0.18131917715072632,0.17842775583267212,0.14487814903259277,0.13041527569293976
5035,that is great ! i am sure she will love it .,that sounds cool ! i bet she cooks good !,1,1,0,0,0,0,1,2,0.6044840812683105,-0.13456368446350098,0.15977756679058075,0.14290429651737213,0.15991410613059998,0.12721076607704163
5036,that is great ! i am sure she will love it .,haha same here !,1,0,0,1,0,0,1,0,0.6044840812683105,0.2742604911327362,0.15977756679058075,0.18766234815120697,0.15991410613059998,0.21989406645298004
5037,that is a good thing to do . i am sure she will not have to do that .,i am so happy for you that you have someone you can trust so completely .,1,1,0,0,0,0,8,1,0.3481495976448059,0.9899882078170776,0.20762154459953308,0.2368086874485016,0.21470695734024048,0.17611128091812134
5038,i am glad you are able to do that .,hopefully she knows how much this means to you .,1,1,0,0,0,0,1,2,0.5316678285598755,0.4875732362270355,0.3062467873096466,0.32889288663864136,0.3347243368625641,0.3152022361755371
5039,that is awesome . i am sure you will do great !,did he get accepted ? i hope so,1,0,0,0,0,1,1,2,0.5385854244232178,0.20147748291492462,0.15021538734436035,0.1987789422273636,0.10905969142913818,0.31658074259757996
5040,that is great ! i am sure you will get it,"omg that is amazing , good on him ! you must be so proud",1,1,0,0,0,0,1,1,0.2971000075340271,0.3619984984397888,0.2658487856388092,0.20085842907428741,0.09638526290655136,0.10086004436016083
5041,that is sad . i am sorry to hear that . i am sorry to hear that .,"oh wow , how did your mother handle this , how did you handle it . i can only imagine the pain .",1,0,0,0,0,1,4,8,0.26161742210388184,0.42893144488334656,0.20390179753303528,0.2637721002101898,0.208247572183609,0.22857972979545593
5042,i am sorry to hear that . i hope you can find a better place .,"that is really painful , i hope everything becomes better soon .",1,1,0,0,0,0,4,3,0.32349827885627747,0.0893845483660698,0.1755053848028183,0.41836100816726685,0.23454615473747253,0.3942839205265045
5043,that is great . i am glad you are happy for him .,where did he go study at ? i can imagine how hard that could be . but it is good to see him following his dreams\,1,1,0,0,0,1,1,8,0.4810809791088104,0.21615397930145264,0.2020425647497177,0.10769285261631012,0.1676933318376541,0.14821407198905945
5044,that is great ! i am sure he will be fine .,aerospace engineer that sounds very interesting . hopefully he will stay focused and reach his goals .,1,1,0,0,0,0,1,2,0.5731124877929688,0.320759654045105,0.13078199326992035,0.2459232360124588,0.14365166425704956,0.5160866975784302
5045,that is awesome . i love to have a great time .,"aww that is amazing , i am going on vacation next week and i can not wait",1,1,0,1,0,0,1,1,0.31751370429992676,0.21063019335269928,0.2361515909433365,0.3433406352996826,0.14756084978580475,0.17581897974014282
5046,i am sure you will get it,i know ! i am sure you were able to recharge your batteries,1,1,0,0,0,0,8,0,0.15320265293121338,-0.1272706687450409,0.3849550783634186,0.17052529752254486,0.32155701518058777,0.11533364653587341
5047,that is awesome . are you going to get it ?,do you have any special welcome-back events planned ?,1,0,0,0,1,1,6,6,0.7826641798019409,0.1645042896270752,0.30594176054000854,0.38946446776390076,0.306129515171051,0.5937536358833313
5048,that is great ! i hope you get it !,that sounds great . does he travel often ?,1,0,0,0,0,1,2,6,0.35374388098716736,0.11400048434734344,0.28516146540641785,0.15857169032096863,0.11425603926181793,0.5593010187149048
5049,that is great . i hope you get it !,how exciting ! i hope everything goes as planned !,1,1,0,0,0,0,2,2,0.5855129957199097,0.07917094230651855,0.256710410118103,0.17607544362545013,0.11378617584705353,0.08213012665510178
5050,i am sure you will get it,sounds like you have a good relationship . i hope when i get married it turns out just as good .,1,1,0,0,0,0,8,2,0.15320265293121338,0.21184435486793518,0.3849550783634186,0.1625044345855713,0.32155701518058777,0.16184276342391968
5051,that is great . i am sure you will have a great time .,aww . im sure you must feel proud of him,1,1,0,0,0,0,1,1,0.4939042627811432,0.4930531084537506,0.18131917715072632,0.273694783449173,0.14487814903259277,0.08908692002296448
5052,that is great . i am sure you will have a great time .,that sounds so cute,1,1,0,0,0,0,1,1,0.4939042627811432,0.05516396462917328,0.18131917715072632,0.4382631182670593,0.14487814903259277,0.17964790761470795
5053,that is great ! i am sure you will do great !,that is good news . its always good when what you learn helps you get ahead,1,1,0,0,0,0,1,1,0.4886130690574646,0.1313932240009308,0.15327070653438568,0.17730428278446198,0.1172642856836319,0.18021100759506226
5054,i am sure you will do great !,i hope you do well and excell,1,1,0,0,0,0,2,2,0.6842848062515259,0.2791861891746521,0.23753732442855835,0.39092984795570374,0.1328331083059311,0.2569703757762909
5055,"oh no , that is terrible . i hope you did not get hurt .",an adult did this ?,1,0,0,0,0,1,8,6,0.06981100887060165,-0.3128059208393097,0.1848115473985672,0.2614680528640747,0.3131925165653229,0.7280778884887695
5056,i am sure you did not have to do that .,i dont get people sometimes . who does that that sort of thing .,1,0,0,0,0,0,8,1,0.40684542059898376,0.13257695734500885,0.20799022912979126,0.18426361680030823,0.44389107823371887,0.4741593301296234
5057,that is so sad . i am sure you will do great !,"aww , they grow up so fast ! ! how did she do ?",1,0,0,0,0,1,1,6,0.5107989311218262,0.5263845920562744,0.1382213532924652,0.18342995643615723,0.09376709163188934,0.2423335462808609
5058,that is a good idea . i am sure you will find a better place .,"haha , i am sorry you were so upset for nothing ! but it is so great that she loves school . i hope she loves learning her whole life .",1,1,0,0,0,0,8,4,0.18318113684654236,0.6824812889099121,0.10581884533166885,0.11200401186943054,0.24579404294490814,0.11623381823301315
5059,that is a good idea .,what went wrong ?,0,0,0,0,0,1,1,6,0.2187804877758026,-0.1155649721622467,0.2978343069553375,0.2104010283946991,0.5798231363296509,0.7532750368118286
5060,that is great . i hope you get it !,"that is all that matters , its about the love .",1,0,0,0,0,0,2,0,0.5855129957199097,0.2944040298461914,0.256710410118103,0.244096040725708,0.11378617584705353,0.6165610551834106
5061,that is so sad . i hope you did not get hurt .,i understand . did you told your friend ?,1,0,0,0,0,1,1,0,0.2768775224685669,0.41308024525642395,0.16909055411815643,0.12080463767051697,0.21335293352603912,0.3252801299095154
5062,that is a good thing to do . i am sure you will find a better place .,"wow , it is terrible .",1,1,0,0,0,0,8,1,0.2378922998905182,-0.14925187826156616,0.11486710608005524,0.3677060008049011,0.23670193552970886,0.5205382108688354
5063,oh no ! did you have to do that ?,did you go see who it was ?,0,0,0,0,1,1,6,6,0.9962631464004517,0.1998266875743866,0.11688274145126343,0.27868300676345825,0.343394011259079,0.8262999057769775
5064,that is terrible . i hope you did not hurt yourself .,no that is scary stuff .,1,0,0,0,0,0,8,1,0.266320139169693,-0.1979345679283142,0.17203615605831146,0.2931361496448517,0.29553091526031494,0.5598913431167603
5065,"oh no , that is so sad . i am sorry to hear that .",that is great . what is it fun ?,1,1,0,0,0,1,4,6,0.3394557237625122,0.29196634888648987,0.2079891860485077,0.22100602090358734,0.20185136795043945,0.42823028564453125
5066,that is great . i am glad you are okay .,that is always difficult .,1,0,0,0,0,0,1,1,0.5471721887588501,-0.05714738368988037,0.2112817019224167,0.29663723707199097,0.17482466995716095,0.5923709869384766
5067,that is terrible . i am sorry to hear that .,i am single and never been married . i assume arguments are part of marriage .,1,0,0,0,0,0,4,8,0.42880895733833313,0.8524467945098877,0.17544624209403992,0.155019611120224,0.26153111457824707,0.4804331362247467
5068,i am sure you will find a better place .,im bad at giving advice especially to people i dont know . im the opposite . im too mellow . and that sometimes gets me in trouble .,1,0,0,1,0,0,8,0,0.22278372943401337,0.1384928673505783,0.2039693146944046,0.23547989130020142,0.37319260835647583,0.40171363949775696
5069,oh no ! that is so sad . i am sorry to hear that .,in some ways that is a bit funny but it certainly can be a scary time to come home alone to an empty dark house .,1,0,0,0,0,0,4,8,0.5717909336090088,-0.3555358052253723,0.11688083410263062,0.3874603807926178,0.12356827408075333,0.4266439974308014
5070,i am sure you will have to do that .,i hope you are not still scared of your shadow ?,0,1,0,0,0,1,5,3,0.5881267786026001,0.5198684930801392,0.2290669083595276,0.18245509266853333,0.3562859296798706,0.28911092877388
5071,"that is good , i am glad you are okay .",i do not think you should feel too bad about missing one day ! it sounds like you are generous regularly . i get it though .,1,1,0,0,0,0,1,1,0.5089356899261475,0.703940749168396,0.3146825432777405,0.07950703054666519,0.3760667145252228,0.10230216383934021
5072,i am sure you will do great .,it is hard to see people and not be able to help . you seem really giving !,1,1,0,0,0,0,2,1,0.46423110365867615,0.40909305214881897,0.23452596366405487,0.11002752184867859,0.3400946259498596,0.1566520631313324
5073,that is great ! i am sure you will have a great time .,children are a beautiful thing for us parents . what a great memory you have of that .,1,1,0,0,0,0,1,1,0.5891122817993164,0.34857282042503357,0.1665889322757721,0.16011784970760345,0.12952731549739838,0.28154700994491577
5074,that is great . i am glad you are able to do that .,"thats perfect , a boy and a girl thats what most people want . congrats .",1,1,0,0,0,0,1,7,0.6051766872406006,0.20978708565235138,0.27049490809440613,0.29059359431266785,0.21377795934677124,0.28488802909851074
5075,i am sorry to hear that . i hope you can find a better place .,in what do you believe ?,1,0,0,0,0,1,4,6,0.32349827885627747,0.003553435206413269,0.1755053848028183,0.18458771705627441,0.23454615473747253,0.7022819519042969
5076,i am sure you will do great .,that is great . in what do your colleagues believe ?,1,0,0,0,0,1,2,6,0.46423110365867615,0.37098631262779236,0.23452596366405487,0.12534493207931519,0.3400946259498596,0.5632350444793701
5077,that is terrible . did you get hurt ?,what car did you buy ?,1,0,0,0,1,1,6,6,0.3529057502746582,-0.04886310547590256,0.20492826402187347,0.28065240383148193,0.5430163145065308,0.7009270191192627
5078,i am sorry to hear that . i hope you can get it fixed .,jeez . where do you live ? i dont remember any state ive been to with bad drivers .,1,0,0,0,0,1,4,6,0.4048822522163391,0.20768961310386658,0.24927249550819397,0.31314408779144287,0.2559584379196167,0.3381357491016388
5079,that is good to hear . i am glad you are able to do that .,good luck ! my sister-in-law has been with weight watchers for a while now . she loves the camaraderie and how everyone encourages each other .,1,0,0,1,0,0,1,7,0.5115169286727905,0.8605977296829224,0.24610218405723572,0.22088755667209625,0.19252116978168488,0.07710891216993332
5080,i am glad you are able to help you .,you will reach your goal . you just have to make small adjustments which 'll sustain you throughout your life . how many meetings do you attend ?,1,0,0,0,0,1,1,6,0.3835259974002838,0.5437337756156921,0.26700589060783386,0.06669652462005615,0.332984983921051,0.40568313002586365
5081,i am sure you will do great !,that test seems so hard . i probably could not even pass it . how did you do ?,1,0,0,0,0,1,2,6,0.6842848062515259,0.05746845528483391,0.23753732442855835,0.17760814726352692,0.1328331083059311,0.16777749359607697
