Emo_acc,ER_acc,IP_acc,EX_acc,EI_acc,big5_pearson,big5_p,mbti_intro_pearson,intro_p,mbti_t_pearson,t_p,,,,,,
3991,"I love it!  I have been there, and it is the worst.  I would be so scared to go back!","I will totally have to try that, It really is difficult to stop smoking!",1,0,1,0,0,0,1,0,-0.512649417,0.00436303,0.2944442331790924,0.3855178952217102,0.23551401495933533,0.40503135323524475
3992,Oh no! What happened?,Did you have the choice between truth and dare?,0,0,0,0,1,1,6,6,-0.069011152,0.16670984029769897,0.5515248775482178,0.519109845,0.5200372934341431,0.6031431555747986
3993,That sounds like a fun night!,"Dang, street cred off the chains right there",1,0,0,0,0,0,1,1,0.17446285486221313,0.22719228267669678,0.4542100429534912,0.5251049399375916,0.18570531904697418,0.46973752975463867
3994,What do you like to do?,What kind of things do you like to do?,0,0,0,0,1,1,6,6,-0.072282627,-0.069218546,0.5214686989784241,0.5639182925224304,0.5003204345703125,0.4956177771091461
3995,I love to do that too. It's very relaxing.,"Why do you like to pay the bills, maybe you should just get a rich girl or guy to take care of it.",0,0,1,0,0,1,0,5,-0.1723454,0.16706210374832153,0.5068547129631042,0.66155237,0.27573275566101074,0.7542850971221924
3996,Did you do anything special to get out of there?,Did you have a good workout?,0,0,0,0,1,1,6,6,0.003218032,0.4123554527759552,0.541389525,0.49930858612060547,0.5789464712142944,0.5312182903289795
3997,I bet! I'm glad you were able to get back on the wagon!,Nice!  I really need to get back to the gym.,1,0,0,0,0,0,1,1,0.1575913280248642,0.11682029068470001,0.49633777141571045,0.5921300053596497,0.24841521680355072,0.670880914
3998,Oh no! Did you get any stitches?,"Oh, that's terrible!  What did you do?",0,1,0,0,1,1,6,6,-0.068617582,0.045897796750068665,0.4827916920185089,0.6157005429267883,0.41917890310287476,0.49087169766426086
3999,That's really nice of you.  I hope he's able to forgive you.,Did you figure out what made your cat puke?,1,0,0,0,0,1,3,6,0.6366658210754395,-0.072582096,0.6865731477737427,0.5309215188026428,0.3540269732475281,0.5535410642623901
4000,"That's nice of you, I'm sure you're proud of yourself!",Oh no! What was wrong? Are you feeling better?,1,0,0,0,0,1,1,6,0.4045930802822113,0.020144686102867126,0.502263069,0.5130725502967834,0.2490682750940323,0.4195651113986969
4001,Oh no! I hope it wasn't serious.,Oh man! I had one when I was pregnant with my son. I feel your pain!,0,1,0,1,0,0,8,1,-0.084031522,0.8791877031326294,0.560551107,0.3779464662075043,0.45246434211730957,0.1434953808784485
4002,That must have been very nostalgic.,"Nice, when did you guys break up",0,0,0,0,0,1,1,1,-0.067924157,0.2718832194805145,0.5660991668701172,0.44862207770347595,0.5770552158355713,0.5344506502151489
4003,"Oh no, I'm sorry to hear that. I hope you guys can find a new love again","I see, you'll find someone better",1,1,0,0,0,0,4,1,0.9417287111282349,0.25603872537612915,0.5046353936195374,0.5002327561378479,0.23404887318611145,0.5280208587646484
4004,I can relate. I'm a little lonely sometimes.,"Oh, why are you crying? Is anything wrong in particular? Have you talked to somebody?",1,0,1,0,0,1,0,6,-0.155806944,0.075697519,0.5380309820175171,0.5436403751373291,0.2948184609413147,0.48217687010765076
4005,I'm sorry to hear that. It's always nice to see someone that you care about.,"Oh I'm sorry, I hope you get the help that you need.",1,1,0,0,0,0,4,4,0.2608543634414673,-0.10250923,0.5387114882469177,0.5341432690620422,0.36180004477500916,0.38096076250076294
4006,That's horrible.  Did you get to ride it out?,Oh no. That's quite unfortunate for the deer. Did you just drive past it?,1,0,0,0,1,1,6,6,-0.077285782,-0.271427691,0.6094682812690735,0.6231303811073303,0.5506312847137451,0.6705955266952515
4007,That's awful. I hope it wasn't too bad.,I'm sure you wanted to get out of there as soon as possible.,1,0,0,0,0,0,8,8,-0.097465783,0.16652129590511322,0.5954151749610901,0.56110549,0.42413416504859924,0.5374794006347656
4008,Oh no. I hate when that happens.,Do you have a medical condition?,0,0,1,0,0,1,0,6,-0.259677857,-0.074930355,0.5292724370956421,0.5468049049377441,0.41478827595710754,0.6085714101791382
4009,You should be able to go to a doctor and get it checked out.,Are you trying to gain muscle?,0,0,0,0,0,1,1,6,-0.095835149,0.32262083888053894,0.5902270674705505,0.5143130421638489,0.6143142580986023,0.6175397634506226
4010,That's pretty cool. I bet it was a lot of fun to see.,I love the USA.  ,1,0,0,0,0,0,1,0,-0.125008687,0.4179517924785614,0.5386766791343689,0.19467169046401978,0.4000742733478546,0.527800441
4011,I hope we can do it one day.  I hope it goes well for you!,JFK's speeches were amazing.  We have had a lot of great leaders in our country.  Our country has truly been blessed.  ,1,0,0,0,0,0,2,8,0.36551669239997864,-0.358587116,0.6303861141204834,0.2928909361362457,0.3111482262611389,0.4849947988986969
4012,That is so awesome! I bet they were so excited!,"Nice, amazing to witness birth",1,0,0,0,0,0,1,1,-0.087950468,0.20978061854839325,0.4217015504837036,0.48534876108169556,0.214351624,0.4411149322986603
4013,I bet they were so happy,"Good to hear, have fun with puppies!",0,1,0,0,0,0,1,1,0.079325303,0.098829672,0.49722081422805786,0.529099166,0.3441500663757324,0.3785121738910675
4014,Wow that's pretty cool. Did you have to clean them up?,"wow, who was the won who littered your yard with easter eggs?",1,0,0,0,1,1,6,6,-0.089480922,0.36665111780166626,0.5271381735801697,0.3834090828895569,0.4762478172779083,0.40309110283851624
4015,thats really cool,"Nice, he probably made you pick them all up too!",1,0,0,0,0,0,1,1,0.061992291,0.3163107931613922,0.531339705,0.5010724663734436,0.34648096561431885,0.45199885964393616
4016,"Oh man, that sounds like a lot of work! I bet you were super excited!",What made you nervous about it?,1,0,0,0,0,1,1,6,0.3330763876438141,-0.111616582,0.4945424199104309,0.5153549313545227,0.24764582514762878,0.4875500202178955
4017,I'm glad you got it figured out.,I see. Is it your favorite food now? :p,1,0,0,0,0,1,1,6,0.12450269609689713,0.19051086902618408,0.577637792,0.5143687725067139,0.5073625445365906,0.39812037348747253
4018,Oh no! Did you get it back?,Were you able to get it back?,0,0,0,0,1,1,6,6,-0.011448629,0.015472330152988434,0.5591738224029541,0.5667348504066467,0.4951680302619934,0.5610699653625488
4019,Oh no! Did you find out who did it?,"Well, hopefully your friend will forgive you.",0,1,0,0,1,0,6,3,-0.009917557,0.064892143,0.5552378296852112,0.57902354,0.5297924280166626,0.5116021633148193
4020,Oh no! That's horrible. Did you have to pay for them?,Oh no! I've done that before too,0,0,0,1,1,0,6,0,-0.141928628,0.060627293,0.5829663276672363,0.4832192659378052,0.48418673872947693,0.33159565925598145
4021,"It's okay, we all make mistakes sometimes",I hope not too!,1,1,0,0,0,0,0,3,0.31367120146751404,0.051478490233421326,0.48479753732681274,0.47893574833869934,0.40748319029808044,0.26504528522491455
4022,Oh wow! What sport?,"A ball, how fancy! Was the girl as stunning as her dress?",0,0,0,0,1,0,6,6,-0.093615875,0.19551193714141846,0.510911763,0.4952034056186676,0.5054936408996582,0.31016629934310913
4023,She must be so proud of herself.,"Yeah, I  can see a dress like that can easily outshine any girl. The dress sounds amazing though.",0,0,0,0,0,0,1,1,-0.060351402,0.084093519,0.565557063,0.42371025681495667,0.4068559408187866,0.2598377466201782
4024,I know.  It's like a time machine.,The internet is a great thing. I don't know what we'd do without it.,0,0,1,0,0,0,0,1,0.37433353066444397,-0.141827926,0.5907779335975647,0.6027573943138123,0.538428545,0.4419378340244293
4025,It's a great thing.,We had an issue with our internet for a couple of days and it was so inconvenient!,1,0,0,1,0,0,1,8,-0.040483631,-0.015935414,0.5220984816551208,0.38766294717788696,0.46729031205177307,0.23255470395088196
4026,"I agree, it's a great way to relax.",I've never felt that way myself. What do you find relaxing about watching animals sleep?,1,0,0,1,0,1,0,6,0.062188864,-0.243444473,0.49909672141075134,0.6043027639389038,0.357318252,0.4304448068141937
4027,That's a good thing. I can't imagine how many hours a day you spend watching them sleep.,"I suppose when you feel tired, anything can feel relaxing",1,0,0,0,0,0,8,5,-0.159914389,-0.059250161,0.5802241563796997,0.5567912459373474,0.5122451782226562,0.3630535900592804
4028,"Oh no, that is terrible!",Really? I'm so sorry to hear that,0,1,0,0,0,0,1,4,-0.143553793,-0.12262845,0.5581566095352173,0.5022417902946472,0.46012359857559204,0.29667752981185913
4029,I'm sorry to hear that. I hope you're okay,Hope everything gets better soon,1,1,0,0,0,0,4,3,-0.01225026,0.025027792900800705,0.5699723958969116,0.5910188555717468,0.27980443835258484,0.3257488012313843
4030,I am glad you have a good memory,"Me too, I really miss those days.",1,0,0,1,0,0,1,0,-0.064840719,-0.147731125,0.5026555061340332,0.5574338436126709,0.4485074579715729,0.36735862493515015
4031,It's always good to have a little reminder to keep in mind.,If only time machines were real.,0,0,0,0,0,0,1,8,-0.038743362,-0.233606905,0.6007580161094666,0.66254431,0.44866815209388733,0.6712967157363892
4032,That is very nice of you. What did you do with the photo?,It's good to remember days gone by,1,1,0,0,1,0,6,8,-0.106297731,0.10689467191696167,0.5258632302284241,0.5325472354888916,0.48831483721733093,0.44267362356185913
4033,"Yeah, I can understand that.","Yea, like you can remember those times but things are different",1,0,0,0,0,0,1,8,-0.114587039,0.13440711796283722,0.5607286691665649,0.49222129583358765,0.47405749559402466,0.3037594258785248
4034,What are you studying?,"Taht is always a weight off the shoulders, I'm glad you are pleased.",0,1,0,0,1,0,6,1,-0.088585794,0.11470238119363785,0.5164955854415894,0.5362100005149841,0.5517215728759766,0.5140630006790161
4035,"That's good to hear, I hope you have a good semester!","I remember that feeling, finals week is so stressful, then there is that wave of relief.",1,0,0,1,0,0,2,8,0.24745923280715942,0.11956368386745453,0.542509913,0.5560045838356018,0.3487425148487091,0.36214977502822876
4036,That's great! How old is she?,Did her drive turn out alright?,0,0,0,0,1,1,6,6,-0.060230762,-0.104664102,0.5053951740264893,0.4937707483768463,0.38311469554901123,0.5350005626678467
4037,That's great. I hope it wasn't a wreck.,Oh no! Is your daughter okay?,1,0,0,0,0,1,1,6,-0.232895344,0.08272104,0.5877119302749634,0.4829336404800415,0.4937151074409485,0.45638543367385864
4038,That's great! How long have you been training?,that's great! what motivates you?,1,1,0,0,1,1,6,6,0.16557744145393372,0.3299781382083893,0.47914597392082214,0.3338010311126709,0.3697681427001953,0.10868622362613678
4039,"i think so too, but you never know!","wow that's so motivating, thanks for that i really needed to hear that",0,1,0,0,0,0,8,1,0.5721086263656616,0.13053634762763977,0.2919703423976898,0.3437279462814331,0.12520955502986908,0.21404042840003967
4040,Oh no!  That's terrible.  Did you take it again?,oh that's weird what did you do?,0,0,0,0,1,1,6,6,0.025316194,0.06424363,0.594068706,0.444438636,0.48384711146354675,0.35931819677352905
4041,"i would be too, I hope everything works out for you","no no, dont",1,0,0,0,0,0,2,6,0.3675685226917267,-0.127328292,0.4435950517654419,0.4244878590106964,0.19252978265285492,0.5976290702819824
4042,Nice! What kind of exercise did you do?,That's great. You must have been working really hard.,0,1,0,0,1,0,6,1,0.2509513795375824,0.190926194,0.5132102370262146,0.5710027813911438,0.5406100749969482,0.4883965253829956
4043,It's good to have a plan and be confident.,And it has paid off. Good for you.,1,1,0,0,0,0,1,8,0.13235720992088318,0.050766595,0.5766298174858093,0.5606688857078552,0.5738600492477417,0.5697211027145386
4044,What did you do?,Nice! How long do you meditate for?,0,0,0,0,1,1,6,6,-0.043326631,-0.09463641,0.5326240062713623,0.5591831803321838,0.5758318305015564,0.3743612468242645
4045,That's great! I have been there before.,Dang! Well I hope you have a stress-free weekend and be full of energy!,1,1,1,0,0,0,1,3,-0.017779835,0.27359360456466675,0.45514434576034546,0.5442817211151123,0.3397058844566345,0.13870199024677277
4046,"Oh no, what happened?",Wow. Dump him and beat him up!,0,0,0,0,1,0,6,1,-0.122962967,-0.110544935,0.5516807436943054,0.5227930545806885,0.5349741578102112,0.5591065883636475
4047,I would be the same way.,"That is unfortunate, he is a scumbag. I hope you find yourself a nice and wealthy boyfriend!",0,1,1,0,0,0,1,2,-0.119952679,1.1792269945144653,0.5106250047683716,0.5522753000259399,0.4225042760372162,0.4775238633155823
4048,"That's cool, how long have you been friends?","Tennis, how fun! Have you noticed improvement?",1,0,0,0,1,1,6,6,0.2849651575088501,0.31278228759765625,0.4924147129058838,0.5153126120567322,0.4345341622829437,0.4565952718257904
4049,That's great! I wish I could do that.,"That's magnificent! I've never played tennis myself, but it's a sport I've always enjoyed watching.",1,0,0,1,0,0,1,8,-0.012257181,-0.001167372,0.5261337757110596,0.526426375,0.2718144953250885,0.21300730109214783
4050,That's terrible! What was the reason?,"That is to bad, is it someone you have been with a long time?",0,0,0,0,1,1,6,6,-0.062533498,0.4695252478122711,0.5848950147628784,0.542766809,0.5437777042388916,0.6546286344528198
4051,"Wow, I am sorry to hear that.","Wow, that is really messed up. Did you end up leaving them?",1,1,0,0,0,1,4,6,-0.240989238,0.15508103370666504,0.5506535768508911,0.5255777835845947,0.44942572712898254,0.462661475
4052,"I agree, I graduated in 2008 and I still have my high school.","also nostalgic ey? i get you, those easy days, no stress, no limits, anything is possible ",0,1,1,0,0,0,0,6,-0.037426658,0.14614583551883698,0.46463608741760254,0.093696862,0.48984116315841675,0.13573172688484192
4053,"oh wow, sounds like fun!",i wish we could go back to those days... ,1,0,0,0,0,0,1,8,0.052854192,0.753267765,0.4695485234260559,0.13882490992546082,0.1941237449645996,0.3487928807735443
4054,I am so sorry to hear that.  I hope it went well for you!,I'm so sorry you had to go through that! What happened?,1,1,0,0,0,1,4,4,0.26683348417282104,-0.049295202,0.5980830788612366,0.46115344762802124,0.2253086268901825,0.3013111352920532
4055,I'm glad you had that. I'm glad you had that surgery!,I'm sure it was a very difficult experience. you must be a really strong person to have gotten through that.,1,1,0,0,0,0,8,8,-0.103428066,0.5573052763938904,0.5159856677055359,0.3569602966308594,0.33584898710250854,0.19632063806056976
4056,That's good. Do you enjoy it?,Nice! How long do you go to the gym for?,1,0,0,0,1,1,6,6,0.005798683,0.3538611829280853,0.5374395847320557,0.4734792709350586,0.5173880457878113,0.5137996673583984
4057,"I am the same way. I get a little tired at first, but it gets better.",I never even leave the house! I am the opposite of you!,0,0,1,1,0,0,8,0,-0.246553034,0.18236103653907776,0.5257046222686768,0.3482118546962738,0.3476603329181671,0.35239917039871216
4058,That's good to hear.,"That is unfortunate, what do you usually avoid talking about?",1,1,0,0,0,1,1,6,-0.086659968,0.11875440180301666,0.5633766055107117,0.5638710856437683,0.4600980579853058,0.6365600824356079
4059,I can understand that. I am glad you are able to make friends and talk about it.,Well I hope one day your parents are more accepting!,1,1,0,0,0,0,1,2,0.45200303196907043,0.2768332362174988,0.5391134023666382,0.45791029930114746,0.4111476242542267,0.33216625452041626
4060,That's so sad.  I hope she is still in a good place.,Oh no I am so sorry to hear that. Are you planning on getting  a new dog? ,1,1,0,0,0,1,3,4,-0.340910286,0.073341556,0.7231259942054749,0.334334135,0.3438413143157959,0.36559754610061646
4061,That is a long time to go. I hope you get a new one soon.,"Aww, yeah I know what you mean. Dogs are so lovable. I also have a new pup myself. I got him a couple years ago",1,1,0,1,0,0,3,0,0.035230245,0.1649351716041565,0.5756580829620361,0.38538721203804016,0.5060577392578125,0.1979886293411255
4062,I am so sorry. What did you do?,"Oh my, what happened? I'm so sorry, no one should treat anyone they care about poorly.",1,1,0,0,1,0,4,4,-0.038139552,0.044463135,0.4929544925689697,0.5564610958099365,0.3769184947013855,0.32638272643089294
4063,"I hope so, too. I know how hard it can be to make people feel that way.","I'm sorry hun, you deserve to be treated better than that. I hope you know that.",1,1,1,0,0,0,0,4,0.12308838963508606,0.22902169823646545,0.5919122695922852,0.4325547516345978,0.2315327227115631,0.3118287920951843
4064,Oh no! I hope she feels better soon. ,"I'm so sorry, that is the worst feelings. I had to put my dog down as well. I know you did the right thing.",1,1,0,1,0,0,3,4,-0.030005395,-0.200555801,0.4464503228664398,0.4976179003715515,0.30015361309051514,0.25324302911758423
4065,I am so sorry. I hope she gets better.,Cats are really some of the greatest companions. How old did she live?,1,0,0,0,0,1,4,6,-0.102184609,-0.031086922,0.5055097341537476,0.5844947099685669,0.3174692392349243,0.4965283274650574
4066,That is so sweet. What kind of cat is it?,how did it go?,1,0,0,0,1,1,6,6,-0.130313814,-0.099130526,0.517380416,0.4867033362388611,0.3722161054611206,0.4816585183143616
4067,haha that's good.,That's good some things just take time,1,1,0,0,0,0,1,1,0.19003427028656006,0.10325311869382858,0.3221360445022583,0.4787707030773163,0.26689082384109497,0.4374241828918457
4068,That's terrible. How did it go?,I can imagine. How did things turn out?,1,1,0,0,1,1,6,6,0.027292687445878983,0.17274974286556244,0.5481758117675781,0.5702790021896362,0.5116655826568604,0.5051392316818237
4069,I am glad that you had the surgery. It sounds like you are feeling a little better now.,I'm so glad you made it through,1,1,0,0,0,0,1,1,-0.21498248,0.039524581,0.5462844371795654,0.49384501576423645,0.43395760655403137,0.27245086431503296
4070,Wow that's awesome! I bet you were excited to see her!,That must have been exciting to see her after so long. Does she live very far away?,1,0,0,0,0,1,1,6,0.012236871,-0.125400394,0.4210907816886902,0.6016611456871033,0.2187223583459854,0.4824693500995636
4071,Oh man! That's too bad. I hope she's getting better!,That's a shame. Does your sister have a bad impression of your boyfriend after having dinner with you?,1,1,0,0,0,1,3,6,-0.160173327,0.599892259,0.5219485759735107,0.5304305553436279,0.2622970938682556,0.423568457
4072,That's great. What color is it?,I love buying new clothes! Where do you think you'll wear it to?,0,0,0,0,1,1,6,6,-0.09668836,0.10682538151741028,0.5452187061309814,0.32796019315719604,0.4967617690563202,0.21832653880119324
4073,Oh man! I'm so jealous! I'm sure you'll have fun and I'm sure you'll do great!,How exciting! I bet you'll look flawless!,1,1,0,0,0,0,1,2,0.5696081519126892,0.17714598774909973,0.45720452070236206,0.405304879,0.14644432067871094,0.15667295455932617
4074,That's awesome!   You must be very confident and determined.   How do you feel about it now?,how has that been going for you?,1,0,0,0,1,1,1,6,0.4569527506828308,-0.091788039,0.1916114091873169,0.47206923365592957,0.1805681437253952,0.295310378
4075,That is great. I bet you feel better now.,that's amazing!,1,1,0,0,0,0,2,1,-0.081712157,0.14926014840602875,0.5205360054969788,0.3853503465652466,0.3990429937839508,0.1891501545906067
4076,That's really sweet.  What kind of job is it?,nervous?,1,0,0,0,1,1,6,6,0.098523639,-0.04157231,0.5899549126625061,0.4543340504169464,0.45086774230003357,0.4306400418281555
4077,It's a great feeling to hear that.,"that's good! excitement and nervousness are both the same, so it's very hard to tell, but it's amazing you are able to convert all the bad feelings into positive ones! good luck ",1,1,0,0,0,0,1,7,-0.144934863,0.4871361553668976,0.5196474194526672,0.25610390305519104,0.3301636576652527,0.084181122
4078,Good for you!  What are you studying?,"That's a great feeling. Going in knowing you'll do well, and then actually doing well.",1,1,0,0,1,0,6,1,0.170444518,0.11788909137248993,0.5561013221740723,0.5533577799797058,0.34963923692703247,0.4377049505710602
4079,That's great. I hope you did well.,"Ingenuity like that will reward you in the real world. Academia is a system, and if you game it, you've won.  ",1,0,0,0,0,0,1,8,-0.177532986,1.2078076601028442,0.5843809843063354,0.4662472903728485,0.3966929614543915,0.6158486604690552
4080,Oh no! Did you get hurt?,Oh no! I would be very furuios!,0,0,0,0,1,0,6,1,-0.021401748,0.17402026057243347,0.5063779950141907,0.4517035186290741,0.5403839349746704,0.31533104181289673
4081,That is a very nice thing to do!,I would be devastated! Maybe he wont do it agian.,1,0,0,0,0,0,1,5,-0.050349891,0.3346826136112213,0.4718240797519684,0.36030882596969604,0.3680223822593689,0.4354345500469208
4082,"Oh, that's always nice to get a call back.","Oh wow, I bet that was nice. Hopefully y'all had a good talk.",1,1,0,0,0,0,1,2,0.35257595777511597,0.5126434564590454,0.5819882154464722,0.48735806345939636,0.4168057143688202,0.2803366184234619
4083,I bet that was a nice way to reminisce about your time.,"Well, that is fantastic. Hopefully y'all will be able to meet up in the future real soon too. ",0,1,0,0,0,0,1,2,0.2830982208251953,0.813838005,0.5688965320587158,0.4480045437812805,0.5277632474899292,0.20546025037765503
4084,I bet you are feeling really good.,That sounds amazing. How are you planning to relax?,1,1,0,0,0,1,2,6,0.17498710751533508,0.2971797585487366,0.49855563044548035,0.5402002930641174,0.42062148451805115,0.31420448422431946
4085,I would love to do that.,That sounds very relaxing. Don't forget the snacks for netflix!,0,1,0,0,0,0,1,1,-0.210261822,0.11657427996397018,0.5385662913322449,0.48684701323509216,0.39576008915901184,0.2518749237060547
4086,I hate that too.  I think it's time to get out of the closet.,"that could possibly indicate that you are a free creature! and you don't like to be caged! don't worry about it the dream, as they are only metaphorical",0,1,1,0,0,0,0,5,0.2983982563018799,-0.105689034,0.6322599649429321,0.067413852,0.3193676471710205,0.2456696629524231
4087,yea thats definitely a nightmare,"Don't worry, you're wearing clothes now aren't you? :)",0,1,0,0,0,1,0,6,-0.264342576,0.7248877286911011,0.6622944474220276,0.42013633251190186,0.33032846450805664,0.3253054916858673
4088,That's really nice. How did you like it?,"Wow that is great for your friend! and don't stress it, we are still young and have plenty of time to save up for a house!",1,1,0,0,1,0,6,1,0.044638492,0.2741607427597046,0.5207390189170837,0.3020002841949463,0.4517625570297241,0.2399115115404129
4089,That's really crazy. I'm sure you'll be able to save up for a house someday!,"Wow that is crazy, I know how you feel, the best solution is to probably find a cheap place to rent out until it is possible to buy one. ",1,1,0,0,0,0,1,0,-0.010102935,0.16452249884605408,0.5218899250030518,0.46332064270973206,0.2545885443687439,0.48340994119644165
4090,"Nice, what did you do?",why is that? comfort?,0,0,0,0,1,1,6,6,0.039302573,-0.220612377,0.5306625366210938,0.41680487990379333,0.5923585891723633,0.36295491456985474
4091,i would be too,"OH NICE! THAT'S SOUNDS SO AMAZING, I love watching lord of the rings every now and then, did you watch all the sequels all over again?",0,1,1,0,0,1,1,6,-0.063963175,0.6306400299072266,0.3603370785713196,0.39004582166671753,0.3488163352012634,0.28036460280418396
4092,That's great! What did you guys do?,"Wow, that must have been nice to catch up. When was the last time you saw your friend?",1,1,0,0,1,1,6,1,0.19980786740779877,0.3247520625591278,0.49302056431770325,0.582163393,0.31598079204559326,0.43642714619636536
4093,I bet. What are you going to do now?,Seeing old friends that you have not contacted in so long is a nice feeling. ,0,1,0,0,1,0,6,1,0.042415082454681396,0.10492684692144394,0.5251019,0.6001232862472534,0.4790790379047394,0.4374229907989502
4094,That is really bad. Did they tell you why you were late?,Really!? That is very unprofessional of them to make you wait for so long.,1,0,0,0,1,0,6,6,0.079024047,-0.123992175,0.537632942,0.46862494945526123,0.5293581485748291,0.49233582615852356
4095,I hope they were able to get you there quickly.,That is frustrating. You should complain to them.,1,1,0,0,0,0,8,1,-0.074888527,0.027893271297216415,0.5538744330406189,0.5836455821990967,0.4997222423553467,0.6004498
4096,That's great. It's good to know that you can do it again.,"Oh no, I am sorry that you have been having a rough time, but I am glad to hear that you have grown from your experiances.",1,1,0,0,0,0,1,4,0.035094425082206726,-0.010161243,0.5620139241218567,0.5676661729812622,0.43115317821502686,0.4444074034690857
4097,I hope so too. It's good to be a part of a family.,"Yeah I believe that you will be able to, but never forget you are not alone! I am always here if you need some moral support :)",1,1,0,0,0,0,2,8,0.18074944615364075,0.5070961117744446,0.5518411993980408,0.2831835448741913,0.34772926568984985,0.24580103158950806
4098,I agree. I feel the same way. It's frustrating to see people that are so out of touch with reality and reality being so contrary to what they want to believe and the world as a whole.,I agree. So often does pride get in the way of personal growth and reflection.,1,1,1,1,0,0,0,0,-0.09117189,0.22994685173034668,0.5937827825546265,0.602262557,0.3406636118888855,0.30396366119384766
4099,"Yes, I agree. I can't stand people who make these decisions.","You'd hope folks would grow up, but sometimes people get set in their ways, and become impossible to change.",1,0,1,0,0,0,0,8,-0.095782712,0.5878584384918213,0.5857192873954773,0.7066292762756348,0.47009173035621643,0.6544119119644165
4100,Oh wow! What was the loophole?,"Oh no, what did they say? ",0,0,0,0,1,0,6,6,-0.123923898,0.18942835927009583,0.538818359,0.3739563226699829,0.5381866693496704,0.5510064959526062
4101,"Oh, that's a bummer. I hope it was resolved. ","That is really creepy, I would feel anxious too. I think you should report the to the police if you notice any strange or threatening messages,Feel free to also call me if you need anything! :)",1,1,0,1,0,0,3,1,0.025370307,0.10562422126531601,0.5894546508789062,0.5781069993972778,0.39204642176628113,0.26469510793685913
4102,That sounds like fun!  Are you excited?,That sounds fun and scary! You must be pretty fit to take on that challenge.,1,1,0,0,1,0,6,1,0.3345887064933777,0.1860027015209198,0.45770037174224854,0.4588853120803833,0.35782232880592346,0.38903722167015076
4103,I'm sure it will be fun!,"I'm sure that there will be some differences, but I'm sure you will nail it! Just remember to be safe!",1,1,0,0,0,0,1,8,0.0859809,0.6555831432342529,0.4873006343841553,0.3907756209373474,0.27273985743522644,0.25761687755584717
4104,What is that?,"oh my, what are they about?",0,0,0,0,1,1,6,6,-0.045729935,-0.172189325,0.5337886810302734,0.5182415843009949,0.6257078647613525,0.38277965784072876
4105,"oh, well, I hope you get better at it!","wow sounds like some inception plot line, you need to learn how to control the dream",1,0,0,0,0,0,3,1,0.51878345,0.40969035029411316,0.5617547035217285,0.2544461488723755,0.3113894760608673,0.36541372537612915
4106,That is great! I bet you were proud of yourself.,Sound like you're making a lot of progress!,1,1,0,0,0,0,1,1,-0.008330867,0.15082833170890808,0.448682964,0.5318671464920044,0.32551252841949463,0.4140828251838684
4107,I'm glad you're doing it!,That's great! All the hard work is paying off.,1,1,0,0,0,0,1,1,0.11357581615447998,-0.013769493,0.5147327780723572,0.5266767740249634,0.24013619124889374,0.41344186663627625
4108,That's great. I hope it continues.,"Congrats, that must have been a very stressful time leading up the the birth.",1,1,0,0,0,0,2,1,-0.125415415,0.5769799947738647,0.5859206318855286,0.5348264575004578,0.4087721109390259,0.3175344467163086
4109,I'm glad you were able to take care of him.,You sound like a great mother. I'm sure your son is very lucky to have you.,1,1,0,0,0,0,8,1,0.017643981,0.539060116,0.5857715010643005,0.5419163107872009,0.45214807987213135,0.33251428604125977
4110,That sounds like a lot of fun! What kind of tricks did you learn?,Wow that sounds challenging! You must have some serious strength to pull that off!,0,1,0,0,1,0,6,1,0.061192870140075684,0.16527386009693146,0.5044886469841003,0.36216557025909424,0.3758734464645386,0.3942160904407501
4111,I'm sure you can. I wish I could do it.,"You should definitely try! It would be tough, but if you have the determination, it would be so worth it.",1,1,1,0,0,0,8,0,0.051948622,0.16190019249916077,0.5553323030471802,0.416514516,0.33802521228790283,0.25164180994033813
4112,I'm sorry to hear that. I hope you can find something that will help you feel better.,Oh no! You should try to make some more friends with your classmates.,1,0,0,0,0,0,3,5,-0.112170026,0.004892275,0.5976188778877258,0.5526862740516663,0.35008683800697327,0.46128442883491516
4113,That's good. I'm sure you'll be able to make friends there.,I hope you're able to find some friends in the next semester then!,1,1,0,0,0,0,1,3,0.030152116,0.21718765795230865,0.5627914667129517,0.507597029,0.4060754179954529,0.24668759107589722
4114,That is a big deal. Do you think you will do better next semester?,Yeah that sounds hectic. You think you can do it?,1,1,0,0,1,1,6,6,0.097079746,0.09152361,0.5247595906257629,0.5203909873962402,0.4669317305088043,0.5195149779319763
4115,I think you can do it! I hope you do too!,Yeah sounds like a handful! Maybe you should weigh your options and do whats best for you adn your family. ,1,1,0,0,0,0,2,5,0.18802599608898163,0.5815253257751465,0.4427397549152374,0.30794704,0.1954355239868164,0.23528894782066345
4116,I'm sorry to hear that. What are you planning to do?,That is great to here!,1,1,0,0,1,0,4,1,-0.078071713,-0.003108904,0.5677614212036133,0.4273451864719391,0.4154118597507477,0.3074430227279663
4117,I do not. I am happy for you!,Not at the moment. I'm too focused on bettering myself.,1,0,0,1,0,0,0,0,0.11818806827068329,-0.170151204,0.44817882776260376,0.5821961760520935,0.2889832854270935,0.4248589277267456
4118,That's great! What do you do to keep yourself occupied?,Keep up the good work! You will do good in life and be a good role model for your kids. ,0,1,0,0,1,0,6,2,0.1908755600452423,1.0127737522125244,0.5207273364067078,0.4265942871570587,0.2919023633003235,0.2945576012134552
